FA1,GGBS,SF,MK,FA2,CA,Molarity,NaOH,Na2SiO3,Water,F_V (vol%),F_D,F_L,F_M,days,Tem,Com
336.119,149.567,42.517,35.521,700.371,777.777,14.035,73.385,155.91,17.27,0.38,0.348,5.373,57.804,28.587,31.836,38.048
655.809,159.605,52.901,0.0,1443.383,0.0,13.438,104.646,335.793,0.0,1.263,0.522,0.09,54.752,0.0,29.763,13.221
414.228,167.975,43.54,0.0,945.104,404.361,12.333,78.327,191.688,6.252,0.762,0.154,4.574,53.097,15.39,26.373,41.391
245.647,397.321,81.259,32.7,756.282,846.653,13.731,90.704,260.684,13.789,0.978,1.179,9.914,121.784,9.651,41.574,50.8
436.741,227.708,35.496,0.0,1188.458,163.659,12.284,84.002,231.481,11.803,0.832,0.097,3.526,35.541,12.154,29.579,37.628
428.53,148.645,19.567,0.0,906.309,534.455,13.312,62.524,163.352,16.402,0.379,0.222,1.073,38.672,13.456,27.148,30.506
0.0,865.989,200.455,30.821,1135.682,770.041,13.013,11.158,260.524,48.569,0.0,0.0,0.0,0.0,30.113,56.728,84.602
637.25,212.111,82.288,0.0,757.149,19.069,11.614,185.754,361.794,0.0,0.952,0.548,0.455,70.553,0.0,33.29,18.072
409.44,134.063,49.073,0.0,440.321,1127.023,12.059,42.124,128.012,0.073,0.0,0.0,0.0,0.0,10.071,25.967,22.898
852.583,713.072,248.265,0.0,1089.348,0.0,11.476,218.536,535.006,6.308,2.211,0.105,6.89,157.503,0.0,61.815,55.9
763.846,211.135,106.741,0.0,48.399,489.286,11.967,108.486,236.684,0.0,1.546,1.748,14.847,183.54,0.0,37.566,29.888
547.275,257.849,58.208,0.0,2023.374,0.0,13.196,73.06,342.392,0.0,1.409,0.035,2.201,35.141,1.58,35.294,22.994
391.341,161.646,18.477,6.488,755.878,802.208,13.026,61.685,142.937,17.242,0.195,0.18,1.829,46.094,15.794,27.243,36.398
503.379,142.081,35.287,0.0,701.302,548.785,12.859,82.012,190.637,12.128,0.655,0.109,4.115,53.54,3.209,24.843,27.196
268.988,132.858,24.171,28.971,852.134,823.52,12.959,63.081,166.265,12.119,0.275,0.33,2.354,46.533,19.06,30.62,35.143
465.456,1023.397,258.429,0.0,843.23,0.0,12.958,53.595,379.36,7.923,3.206,0.271,28.711,315.594,0.0,49.489,116.583
434.991,157.041,37.336,0.0,582.548,822.949,12.827,81.97,163.131,6.369,0.28,0.046,2.194,41.438,8.879,27.218,34.211
564.041,172.95,51.233,0.0,829.868,176.206,12.649,121.604,258.057,6.346,0.96,0.288,5.019,98.745,0.0,31.796,19.109
541.776,162.751,46.451,0.0,564.738,438.306,12.76,74.864,191.029,0.605,0.968,0.854,7.792,101.992,3.55,29.883,36.585
211.03,142.233,26.238,55.609,838.227,872.61,12.893,41.585,150.99,14.715,0.214,0.438,4.713,43.677,22.784,31.89,32.642
340.667,186.3,23.035,0.0,1215.832,335.74,12.447,77.351,215.721,7.959,0.638,0.158,3.299,38.454,21.306,31.218,38.546
400.756,243.655,43.676,0.0,695.454,577.515,13.566,77.779,181.069,20.747,0.739,0.153,9.859,80.677,16.059,31.118,42.189
417.919,446.531,85.794,0.0,1171.193,0.0,13.458,79.663,249.413,28.613,1.139,0.047,6.77,96.239,2.968,45.95,48.85
360.623,292.426,70.387,0.0,731.366,531.908,13.139,71.115,181.57,11.9,0.914,0.174,11.007,80.699,17.732,30.404,56.618
546.006,153.956,46.411,0.0,653.131,422.201,12.304,84.517,203.922,9.438,0.886,0.728,7.538,74.356,8.985,25.997,31.364
348.332,341.242,99.185,0.0,532.404,761.642,11.147,59.544,185.767,0.0,0.998,0.083,13.209,120.268,10.368,27.538,56.044
472.82,326.974,112.602,0.0,623.838,431.882,9.949,98.486,231.734,0.0,0.879,0.101,8.588,93.357,9.742,27.701,52.684
586.222,257.103,68.113,0.0,944.024,0.0,12.325,106.349,268.83,9.169,1.313,0.476,8.765,116.992,0.0,43.951,24.445
501.326,152.382,45.375,0.0,811.185,394.038,12.373,79.143,213.844,1.644,0.843,0.213,7.932,60.843,20.686,25.34,36.939
349.008,324.136,69.19,0.0,527.082,801.306,12.283,49.079,141.93,19.716,0.751,0.178,7.505,86.97,9.561,29.087,56.191
870.468,257.599,159.796,0.0,102.781,97.349,10.32,240.228,414.736,0.0,1.327,1.152,7.774,153.223,0.0,44.176,20.069
432.495,170.254,56.142,7.752,533.074,841.286,12.795,85.578,180.13,0.0,0.67,0.667,9.108,93.813,21.876,29.756,35.228
507.156,239.311,43.061,0.0,1845.865,0.0,12.977,76.927,323.77,0.0,1.389,0.108,1.319,47.896,1.818,35.045,22.637
463.601,332.876,74.485,0.0,1027.896,84.641,13.399,91.311,277.28,24.501,0.899,0.076,4.882,92.19,1.713,43.196,36.589
517.43,146.841,42.447,0.0,788.287,444.342,11.922,93.009,222.101,3.27,0.73,0.316,3.763,52.914,7.501,24.685,34.995
328.207,161.397,64.755,0.0,487.352,1081.603,11.056,47.747,151.701,0.0,0.0,0.0,0.0,0.0,10.514,24.275,28.768
285.131,219.316,42.734,51.885,735.4,914.673,14.146,56.141,152.576,32.472,0.312,0.147,3.046,51.135,18.056,35.576,41.133
206.987,209.335,39.415,71.927,901.23,746.315,13.724,61.741,171.867,30.863,0.011,0.001,2.89,41.045,23.217,33.767,37.697
423.079,279.554,70.234,0.0,632.122,614.798,12.916,72.098,156.193,22.545,0.836,0.075,9.818,82.168,11.872,28.445,49.626
446.929,274.535,62.873,0.0,541.415,687.601,13.11,73.13,175.121,17.318,0.988,0.126,8.962,95.504,0.0,33.297,45.346
455.153,136.522,24.753,0.0,826.662,617.28,13.122,64.491,167.969,8.124,0.289,0.274,0.43,35.11,10.554,26.441,28.883
434.858,151.486,24.18,0.0,1212.766,268.014,12.648,80.621,229.835,3.352,0.695,0.089,1.738,31.423,12.667,26.955,32.0
35.397,474.986,164.496,0.0,953.534,507.836,9.498,68.226,233.989,0.0,0.0,0.0,0.0,0.0,22.72,43.866,52.408
4.546,573.837,71.546,49.327,1093.599,703.636,16.819,32.489,217.653,96.414,0.154,0.066,2.361,116.254,6.072,67.46,48.233
557.325,137.363,41.392,0.0,677.51,479.957,12.582,99.251,185.863,0.0,0.623,0.318,4.552,62.474,7.447,25.112,22.922
590.964,161.974,52.955,0.0,908.415,190.027,11.612,119.776,273.744,0.0,0.766,0.441,0.636,60.001,3.005,26.008,23.91
413.497,222.634,38.265,0.0,663.652,642.691,13.231,67.993,177.838,16.72,0.681,0.15,9.699,79.27,14.531,31.266,41.479
446.305,335.764,106.693,0.0,494.401,543.784,12.095,117.113,273.777,19.9,0.876,0.352,8.165,116.623,6.25,35.183,57.832
432.016,262.012,40.446,0.0,1492.84,0.0,12.203,87.278,256.111,0.0,1.039,0.048,2.72,48.792,8.974,32.659,43.821
600.157,604.619,163.329,0.0,1289.518,0.0,12.644,106.701,408.992,0.0,2.594,0.55,14.552,205.144,0.0,41.249,70.409
364.677,151.454,21.068,0.0,965.387,547.741,12.423,72.184,184.221,12.076,0.446,0.038,2.145,35.324,13.188,25.807,36.352
410.281,141.202,21.862,23.296,691.992,813.912,13.463,45.842,149.638,19.479,0.145,0.097,1.09,34.629,12.97,27.305,29.747
348.24,151.598,14.601,9.464,973.538,611.127,13.156,58.923,170.262,22.379,0.359,0.212,2.072,38.717,20.717,30.194,35.228
280.717,164.377,34.898,50.101,744.314,879.796,12.38,60.671,169.483,11.872,0.282,0.112,2.591,38.08,18.963,26.112,36.656
378.159,142.808,26.539,0.701,735.712,785.509,12.553,57.104,130.353,17.1,0.214,0.232,0.371,32.649,18.971,26.761,35.168
417.642,129.103,34.169,17.736,708.456,725.147,13.415,80.274,174.752,10.607,0.424,0.424,3.129,53.289,13.478,27.87,34.389
296.564,156.862,30.518,58.539,689.513,837.271,13.651,46.602,135.863,17.016,0.151,0.035,2.075,40.017,23.058,28.175,34.134
491.301,163.516,34.917,0.0,1007.847,347.488,12.907,72.328,197.329,8.71,0.675,0.052,2.216,35.474,9.973,25.825,31.075
389.377,320.088,64.605,0.0,513.352,833.283,13.531,64.844,179.159,19.965,0.988,0.421,7.256,117.949,0.0,40.027,46.174
519.319,149.253,24.609,0.0,1197.583,81.004,13.191,71.912,231.809,0.0,0.708,0.481,0.955,32.639,5.818,26.792,26.052
330.02,411.325,112.402,0.0,626.76,705.772,12.83,92.267,223.104,30.03,0.79,0.089,4.652,94.844,0.964,43.43,46.081
681.472,137.285,89.539,0.0,594.567,94.756,12.812,138.001,311.573,0.0,0.889,0.703,3.158,101.198,0.0,31.59,11.416
477.026,292.199,51.442,0.0,996.276,200.035,14.112,76.736,223.058,24.948,1.018,0.03,6.066,105.618,0.0,40.864,33.012
401.465,151.213,28.583,0.0,613.622,870.02,13.442,63.257,153.701,10.176,0.189,0.136,0.529,38.704,9.794,27.493,31.23
339.045,153.574,30.241,20.865,723.935,861.219,12.122,59.105,153.197,12.543,0.161,0.154,1.867,37.752,13.581,24.43,31.586
355.767,1741.053,383.525,0.0,377.318,0.0,17.982,100.883,467.381,126.461,4.163,0.702,25.562,524.184,0.0,128.29,135.658
502.208,163.516,53.608,0.0,921.422,258.464,12.081,83.108,223.218,0.0,0.755,0.181,4.369,59.329,19.39,24.384,35.413
494.495,146.137,34.338,0.0,1062.957,228.925,12.958,72.897,214.168,1.278,0.768,0.292,2.78,45.406,13.182,29.824,29.508
647.233,128.098,44.44,0.0,376.139,543.002,12.876,80.637,177.912,0.0,0.991,1.053,9.853,104.116,0.0,30.938,26.982
0.0,655.674,106.866,47.219,1278.726,472.386,15.141,19.707,213.556,76.729,0.0,0.0,0.0,0.0,26.784,54.938,70.409
444.067,382.865,64.342,0.0,838.903,318.731,14.459,78.14,245.152,29.784,1.073,0.329,9.726,137.825,0.0,50.68,33.991
366.29,419.774,69.576,0.0,997.731,264.632,13.476,66.282,238.566,25.669,1.132,0.046,10.73,110.313,7.548,43.419,50.844
498.19,238.233,74.837,0.0,283.374,647.713,12.954,79.157,147.143,11.539,0.955,0.82,13.012,113.55,0.0,39.204,37.429
287.306,156.843,19.318,47.84,852.599,804.274,13.569,57.179,138.809,20.617,0.229,0.259,2.061,38.882,24.822,30.002,36.966
425.626,129.864,30.843,0.0,597.032,849.987,12.526,64.975,134.83,10.516,0.096,0.073,0.281,20.989,10.195,27.343,30.666
341.66,179.583,32.711,0.0,715.146,855.156,12.062,49.714,139.591,2.783,0.209,0.114,0.834,45.301,9.496,26.017,32.941
454.652,219.217,40.002,0.0,1210.474,51.929,12.825,66.112,216.08,7.229,0.885,0.218,3.551,41.793,13.552,29.624,38.951
0.0,433.423,131.528,93.625,834.464,977.041,9.774,58.929,256.931,0.0,0.0,0.0,0.0,0.0,22.041,26.796,44.547
573.617,229.511,60.341,0.0,823.223,165.063,13.716,75.571,237.097,0.0,1.058,0.994,7.698,121.024,0.0,37.677,19.6
226.602,321.929,48.657,0.0,1029.417,578.287,13.2,53.237,179.227,40.091,0.553,0.02,2.941,67.986,13.324,35.119,52.312
470.849,209.076,76.897,0.0,525.763,649.71,11.853,98.874,183.111,1.082,0.819,0.463,8.313,96.789,6.508,27.981,38.491
320.813,198.563,33.707,33.622,718.623,851.515,12.946,45.327,140.213,19.922,0.195,0.116,1.717,43.232,20.423,26.687,36.103
405.699,191.815,41.519,0.0,586.504,808.688,13.527,64.409,135.615,19.225,0.443,0.096,5.484,43.643,17.6,29.674,40.508
293.529,1065.611,244.712,0.0,375.588,400.594,14.122,50.957,269.024,60.225,2.888,0.211,25.647,341.541,0.0,69.15,120.417
379.952,398.138,97.512,0.0,682.843,542.843,14.392,77.733,233.276,31.943,1.068,0.221,9.974,137.459,3.352,52.485,49.084
21.099,334.295,81.076,152.863,772.786,1067.519,14.428,72.194,242.015,17.267,0.498,0.442,3.169,61.41,22.41,39.441,49.958
640.091,174.91,62.946,0.0,761.771,121.655,13.336,129.787,261.277,1.175,0.938,0.199,4.544,93.219,0.0,30.222,13.336
478.945,276.317,67.446,0.0,548.255,559.726,12.612,92.495,174.151,11.628,0.787,0.644,8.977,97.386,3.653,37.412,48.816
190.787,204.587,10.076,54.941,960.875,823.548,13.033,53.602,175.273,16.214,0.025,0.369,4.026,44.927,23.474,35.12,36.815
626.461,214.663,70.848,0.0,1027.402,0.0,13.428,111.869,312.261,0.0,1.157,1.191,1.289,106.961,0.0,40.679,19.284
245.963,167.11,29.891,66.702,781.535,805.602,14.277,52.407,128.355,36.327,0.028,0.07,3.072,40.843,23.757,31.699,37.965
599.395,590.703,163.064,0.0,1094.241,0.0,12.587,79.624,385.286,0.0,3.085,1.089,23.172,217.706,0.0,42.09,66.947
318.51,148.75,29.194,48.741,701.74,870.371,13.753,47.672,144.173,27.859,0.144,0.09,1.489,32.674,16.842,30.06,36.853
1020.915,210.046,208.321,0.0,0.0,68.983,9.725,237.688,425.858,0.0,1.611,0.966,10.679,215.373,0.0,32.313,12.199
362.177,200.02,40.99,0.0,876.284,676.44,12.903,68.817,169.621,11.905,0.475,0.096,4.43,48.446,15.717,31.438,41.567
474.082,106.632,34.392,5.773,786.879,569.234,13.53,75.966,192.665,7.868,0.472,0.21,1.348,36.779,11.517,24.468,30.295
411.305,141.169,23.519,4.619,667.479,802.249,13.001,56.264,141.666,15.65,0.196,0.203,0.297,38.018,15.701,26.33,32.993
388.434,195.468,37.403,0.0,748.061,714.813,11.79,66.718,169.697,11.478,0.412,0.122,2.309,46.23,14.476,23.342,41.142
0.0,2671.574,589.658,0.0,706.051,0.0,23.665,190.472,859.081,213.234,3.772,0.935,17.981,615.111,0.0,222.263,140.233
453.403,175.915,32.093,0.0,1006.278,344.977,13.11,75.773,193.206,16.302,0.654,0.201,3.359,30.081,10.993,28.014,37.275
669.798,158.845,78.3,0.0,803.863,0.0,12.082,142.836,317.132,0.0,0.975,0.321,3.187,87.416,0.0,36.823,10.302
0.0,460.629,137.366,81.398,880.488,911.596,11.888,23.759,225.186,12.357,0.0,0.0,0.0,0.0,28.115,37.609,55.343
48.491,446.35,97.468,59.345,931.393,659.766,12.349,26.467,179.139,25.11,0.0,0.0,0.0,0.0,23.491,32.289,53.741
346.066,198.661,53.252,0.0,518.655,911.079,10.868,67.065,162.976,0.0,0.13,0.237,1.102,57.282,7.36,24.584,31.713
303.77,157.175,33.527,39.113,686.135,991.742,13.008,49.21,151.39,11.79,0.127,0.304,2.096,45.691,18.17,29.491,31.502
0.0,492.902,156.927,30.944,748.932,927.209,11.442,37.476,239.818,0.675,0.0,0.0,0.0,0.0,20.156,41.49,46.199
516.408,723.071,161.093,0.0,1503.682,0.0,13.6,90.704,399.474,21.776,2.381,0.167,10.673,157.328,0.0,51.057,70.337
511.313,169.897,41.868,0.0,1701.636,0.0,12.38,94.079,301.456,0.0,1.232,0.233,1.924,29.458,6.344,29.092,34.212
563.918,147.237,34.092,0.0,1143.959,75.206,12.8,81.24,243.342,0.0,0.892,0.396,3.497,52.999,6.044,27.655,26.879
494.848,143.992,46.677,0.0,719.683,485.436,13.684,94.38,225.546,1.814,0.623,0.861,2.626,68.428,3.66,33.838,21.31
421.758,98.933,26.931,3.319,706.184,831.99,12.796,57.295,128.89,16.961,0.133,0.137,0.525,25.118,15.762,25.354,32.184
263.888,154.961,31.812,22.331,797.552,923.689,12.574,43.561,142.131,11.638,0.176,0.06,2.162,43.739,21.635,28.271,39.988
505.064,149.992,41.93,0.0,1382.892,0.0,12.783,76.702,245.322,0.0,1.014,0.076,1.309,37.478,8.047,28.52,30.251
364.176,190.492,38.352,9.982,658.061,758.151,13.301,71.044,149.241,23.536,0.353,0.056,4.333,53.062,15.434,28.287,39.851
439.557,157.733,29.551,0.0,1254.484,144.005,11.945,82.826,220.416,0.0,0.793,0.031,1.21,30.024,8.565,25.545,34.549
329.317,119.777,28.766,52.869,754.394,831.126,13.423,54.224,158.017,22.727,0.145,0.39,3.21,40.993,20.565,29.907,31.809
459.21,212.175,32.28,0.0,662.046,575.536,13.116,80.015,173.54,15.733,0.526,0.381,4.479,69.966,2.787,32.037,33.317
374.253,148.382,26.93,21.31,672.981,819.101,12.935,60.71,138.885,19.247,0.146,0.254,2.181,39.816,14.25,27.03,32.055
54.207,516.509,100.858,20.153,881.619,808.744,15.796,50.831,227.657,44.502,0.345,0.383,3.711,93.434,17.41,57.886,57.694
515.44,254.427,63.745,0.0,1282.347,0.0,13.058,81.114,308.839,0.0,1.344,0.177,6.654,99.937,2.363,37.188,28.302
481.765,173.229,63.742,0.0,695.203,504.308,12.414,96.087,255.577,0.0,0.859,0.147,8.826,92.583,20.045,30.834,39.859
213.122,203.048,55.234,57.534,890.774,802.291,12.52,84.706,216.502,10.69,0.171,0.014,3.655,43.679,27.361,33.615,41.227
418.226,254.077,53.758,0.0,858.997,522.106,11.027,83.593,217.452,0.0,0.784,0.06,5.639,74.46,14.613,23.23,48.027
474.394,122.9,28.816,0.0,842.204,548.808,12.249,80.545,187.561,8.507,0.468,0.061,1.706,30.757,13.61,25.262,30.875
577.052,246.874,60.365,0.0,1794.561,0.0,13.269,97.634,361.732,0.0,1.673,0.018,4.242,67.313,0.0,39.006,20.825
315.967,238.573,46.428,22.155,653.087,820.6,14.312,55.272,146.577,34.589,0.361,0.019,3.516,57.779,14.426,33.197,41.2
332.395,122.589,33.18,34.996,706.088,880.941,13.001,46.352,135.412,21.343,0.161,0.065,1.596,40.892,21.887,27.561,32.655
580.193,168.571,44.875,0.0,1144.592,0.0,12.121,115.616,285.302,0.0,0.858,0.439,1.115,47.692,0.0,35.621,17.282
347.542,135.22,23.761,32.639,680.464,850.206,13.389,70.922,146.816,25.925,0.251,0.51,1.216,35.955,17.652,28.242,32.143
520.842,213.415,70.274,0.0,1207.063,0.0,12.811,104.439,333.441,0.0,1.128,0.234,5.784,90.236,0.835,38.973,18.405
471.117,270.845,52.989,0.0,514.726,605.207,12.318,74.63,155.126,17.975,0.982,0.648,9.319,105.204,0.0,34.9,40.732
416.416,145.874,35.379,0.0,551.137,927.329,12.691,64.621,150.471,7.431,0.183,0.233,0.847,36.037,8.424,27.856,30.022
428.509,245.196,60.192,0.0,618.702,590.404,12.96,70.446,175.766,14.006,0.878,0.03,9.021,93.227,11.161,31.462,47.355
427.486,219.882,32.348,0.0,1269.566,10.571,11.875,90.688,243.45,0.0,0.996,0.288,0.925,25.561,6.072,28.365,39.455
754.916,1090.988,288.531,0.0,1553.164,0.0,13.195,138.308,575.784,0.0,3.882,0.493,14.977,282.207,0.0,71.901,91.03
454.591,134.548,23.474,2.184,767.773,657.173,13.039,64.937,168.013,7.672,0.311,0.262,0.293,37.251,11.833,27.082,30.221
551.678,80.948,28.219,0.0,501.677,757.807,12.825,75.172,146.938,8.339,0.377,0.333,1.256,36.836,10.809,23.611,22.808
597.78,242.502,74.689,0.0,1484.342,0.0,13.167,85.967,362.754,0.0,1.628,0.512,7.309,99.488,0.0,33.422,23.496
495.591,588.217,152.792,0.0,1134.242,0.0,12.145,70.233,326.797,0.0,2.254,0.481,14.194,155.897,0.0,29.182,78.52
636.517,190.063,56.713,0.0,1724.736,0.0,12.742,107.357,356.958,0.0,1.721,0.521,1.927,53.245,0.0,33.1,21.553
369.031,211.109,36.216,0.0,1117.637,267.381,11.972,81.359,213.356,11.459,0.709,0.089,4.169,32.043,17.414,27.715,42.757
503.127,125.137,26.758,0.0,814.356,535.389,13.491,70.796,164.098,15.616,0.46,0.011,0.392,28.295,13.38,26.986,26.27
523.312,123.086,28.277,0.0,1038.897,330.068,12.827,76.545,197.857,4.81,0.634,0.235,1.107,22.299,9.854,27.748,29.32
61.828,452.208,64.863,99.466,1229.087,454.628,14.762,46.291,237.127,46.373,0.011,0.154,1.134,66.983,10.971,55.87,41.568
191.239,489.44,87.583,31.114,670.441,791.156,15.34,49.301,181.274,47.608,0.942,0.027,10.67,138.539,13.594,46.134,62.601
363.352,161.823,32.673,0.0,650.549,879.902,12.758,59.939,141.78,18.95,0.275,0.108,2.3,47.697,19.743,28.351,36.419
543.893,146.284,37.549,0.0,600.384,665.319,13.592,75.192,169.489,1.841,0.646,0.402,5.161,91.044,0.0,29.969,20.435
640.36,390.034,118.205,0.0,258.32,422.526,12.795,68.625,238.218,0.0,2.186,2.292,21.5,237.336,0.0,40.8,56.258
375.939,335.041,67.264,0.0,610.336,673.531,14.044,61.357,175.551,30.451,1.091,0.988,11.8,129.021,1.267,43.383,47.026
474.961,168.871,51.423,0.0,926.348,359.763,11.988,85.463,215.51,0.0,0.762,0.136,4.112,50.039,7.857,24.29,37.573
408.008,204.256,41.369,0.0,1517.613,0.0,12.132,80.991,257.386,0.0,0.988,0.055,1.669,32.242,12.351,31.554,33.304
103.985,446.006,106.856,83.421,693.896,991.042,15.975,38.588,192.485,44.913,0.689,0.356,7.868,122.976,16.56,53.673,54.213
95.222,609.076,95.217,4.903,814.778,760.285,15.341,46.127,214.28,76.257,0.721,0.187,5.736,126.09,0.0,57.829,59.482
543.632,181.249,44.535,0.0,1543.224,0.0,13.12,82.765,279.44,0.0,1.184,0.435,1.963,45.677,3.597,33.039,26.375
246.411,158.888,38.331,69.195,727.285,847.592,13.806,42.867,150.288,25.402,0.0,0.0,0.0,0.0,24.306,28.864,30.872
558.182,85.331,36.294,0.0,282.89,1058.844,13.219,57.976,100.531,0.0,0.0,0.0,0.0,0.0,8.767,27.92,17.262
423.985,269.911,53.031,0.0,1261.548,0.0,12.863,107.576,249.295,7.668,0.678,0.434,1.07,35.557,0.926,42.347,30.583
679.23,1444.404,389.698,0.0,277.522,0.0,13.205,140.741,493.065,48.494,3.944,0.461,26.325,447.672,0.0,90.697,125.218
739.802,237.334,167.005,0.0,0.0,749.881,12.245,120.608,276.119,0.0,1.857,2.154,18.759,241.073,0.0,43.086,31.021
373.551,242.219,48.115,0.0,603.801,766.664,13.287,64.337,129.46,25.834,0.583,0.261,6.548,76.734,10.732,30.639,46.726
345.675,178.42,56.925,7.359,530.682,975.39,11.94,66.478,163.44,0.0,0.406,0.285,1.206,60.245,8.792,27.527,31.735
562.086,207.711,59.738,0.0,1396.375,0.0,12.816,104.331,330.772,0.0,1.358,0.571,3.136,74.397,0.0,30.624,21.411
702.749,301.894,125.32,0.0,282.711,301.554,10.872,137.726,273.641,0.0,1.508,0.664,15.378,180.116,0.0,29.591,41.443
589.762,239.627,69.03,0.0,1650.206,0.0,12.511,104.1,358.945,0.0,1.424,0.033,0.96,57.797,0.0,31.255,26.693
537.82,103.438,36.662,0.0,648.277,594.169,12.472,88.378,181.983,10.362,0.467,0.157,1.852,39.404,0.8,25.35,25.519
502.182,255.148,69.91,0.0,841.543,230.651,14.344,66.114,232.443,3.049,1.255,0.86,10.691,134.236,0.0,47.403,26.593
377.381,414.779,93.387,0.0,571.741,698.434,14.267,58.956,194.351,23.681,1.299,1.262,11.909,166.51,0.0,47.782,54.09
4.063,526.71,93.324,70.94,882.503,823.608,16.962,43.549,220.326,76.659,0.295,0.019,4.728,107.076,16.738,59.898,49.111
409.429,132.668,25.813,19.404,654.806,876.051,13.935,47.921,134.939,21.038,0.101,0.208,0.211,31.19,17.831,28.728,28.576
354.8,150.169,23.282,22.117,1090.705,485.071,13.248,61.681,175.099,17.0,0.405,0.048,3.884,38.067,24.46,31.526,39.148
463.656,184.292,41.312,0.0,850.167,454.941,12.053,83.614,203.19,6.789,0.711,0.129,4.147,43.913,7.919,27.246,37.71
576.945,208.53,55.474,0.0,1659.075,0.0,13.367,90.433,366.68,0.0,1.571,0.42,2.66,60.671,0.0,29.815,22.497
517.045,213.64,70.017,0.0,754.345,320.968,12.795,83.162,242.215,0.0,1.216,0.386,11.506,100.98,5.083,30.143,38.157
350.912,243.763,46.089,0.0,707.651,765.814,12.8,70.864,189.384,13.246,0.242,0.192,1.644,42.431,0.446,32.354,34.312
418.088,128.822,31.877,0.0,685.684,740.169,13.667,62.174,141.583,19.911,0.234,0.028,1.763,43.214,17.311,28.18,33.783
189.036,410.447,76.031,47.768,663.712,896.416,13.64,60.104,183.956,16.979,0.625,0.35,1.542,91.873,4.459,46.302,47.489
696.89,220.351,82.756,0.0,456.245,232.748,12.241,107.523,265.342,0.0,1.426,0.732,11.809,152.847,0.0,28.801,31.468
862.839,183.225,156.826,0.0,0.0,462.696,10.91,175.39,322.092,0.0,1.649,1.355,13.494,206.125,0.0,30.521,21.196
453.005,195.607,63.95,0.0,426.007,781.011,11.816,69.356,176.18,5.86,0.589,0.01,6.756,86.91,8.349,23.201,43.408
497.275,124.725,32.209,0.0,902.598,441.686,12.558,72.846,190.2,6.205,0.471,0.115,1.895,19.33,9.365,26.402,29.861
428.4,135.029,39.956,0.0,735.97,746.78,12.896,76.88,169.127,9.974,0.284,0.074,1.413,30.073,12.596,26.427,30.898
346.555,249.398,38.473,0.0,998.679,454.63,13.665,73.397,203.679,16.51,0.513,0.077,5.538,50.665,17.776,31.465,42.635
58.53,343.427,66.015,98.632,784.962,871.619,15.175,43.681,207.279,36.342,0.128,0.358,0.992,56.199,16.435,41.728,47.922
436.682,170.325,43.445,0.0,1139.817,266.126,11.94,81.126,227.31,0.0,0.824,0.174,1.168,44.286,10.788,25.013,35.986
575.488,89.696,51.761,0.0,415.631,705.566,11.284,107.807,195.683,0.0,0.401,0.35,1.536,50.27,1.448,20.888,17.757
507.117,167.031,40.066,0.0,1224.524,0.0,12.152,92.857,279.856,0.0,1.093,0.299,2.189,41.583,6.024,23.703,33.088
419.682,340.491,72.878,0.0,413.867,770.967,12.292,52.152,158.632,5.649,1.023,0.416,12.477,120.801,0.0,34.043,49.961
217.895,145.333,32.123,27.786,882.12,836.875,12.795,44.778,164.907,11.265,0.202,0.088,2.868,47.399,23.197,33.599,35.253
444.49,190.684,41.684,0.0,650.079,698.136,12.539,68.32,190.992,2.703,0.773,0.363,10.463,81.194,23.524,27.644,42.81
442.83,278.01,47.631,0.0,1223.754,183.551,13.726,82.669,279.714,18.856,0.787,0.512,2.5,79.482,0.0,43.519,29.018
357.961,243.63,39.293,0.0,697.891,820.726,12.889,53.36,138.464,28.59,0.391,0.128,2.688,64.112,8.05,30.995,38.612
555.612,125.642,56.221,0.0,534.041,601.664,11.899,90.172,192.94,0.0,0.454,0.157,3.129,60.453,6.32,24.826,27.982
304.086,285.345,57.106,18.303,659.515,876.399,13.128,42.305,160.748,23.079,0.553,0.178,6.318,67.887,19.655,29.216,49.296
377.525,167.553,38.042,0.0,807.884,680.681,11.663,66.91,156.441,0.0,0.377,0.001,0.803,31.953,13.227,26.219,32.508
340.101,149.785,37.929,20.539,662.485,924.587,12.74,56.822,143.218,14.048,0.179,0.009,2.077,41.747,17.363,28.36,34.268
472.529,165.264,40.898,0.0,981.178,284.345,12.04,86.131,205.676,2.346,0.792,0.076,4.196,51.612,12.149,26.05,37.264
515.342,164.229,46.821,0.0,1529.798,0.0,12.348,89.423,292.951,0.0,1.299,0.226,1.481,46.348,3.593,28.6,29.575
274.365,1320.841,295.034,0.0,483.286,189.388,14.888,93.077,379.311,70.663,2.951,0.901,19.202,374.38,0.0,81.506,123.371
393.729,155.345,24.855,0.0,817.747,650.948,12.306,88.808,190.199,5.18,0.37,0.281,0.686,39.179,10.654,25.303,35.05
575.391,97.184,48.48,0.0,345.969,915.944,12.429,78.39,164.147,0.0,0.253,0.243,0.101,48.946,0.0,25.758,17.842
286.246,1185.942,252.636,0.0,497.032,185.679,14.534,61.36,314.415,80.192,3.014,0.278,27.02,363.54,0.0,72.358,123.056
508.436,103.085,64.248,0.0,236.195,1048.434,11.756,53.155,143.413,0.0,0.0,0.0,0.0,0.0,3.458,25.836,18.586
200.708,224.189,39.763,92.265,774.938,816.097,14.168,48.178,162.33,37.866,0.029,0.083,3.137,52.446,19.249,32.658,37.52
