FA1,GGBS,SF,MK,FA2,CA,Molarity,NaOH,Na2SiO3,Water,F_V (vol%),F_D,F_L,F_M,days,Tem,Com
472.86,167.237,5.953,0.0,1211.254,107.363,12.226,73.189,167.095,145.883,0.0,0.0,0.0,0.0,6.881,21.883,26.281
355.248,161.579,0.0,0.0,1126.941,536.832,9.961,81.777,189.113,0.0,0.401,0.083,0.101,0.0,5.73,20.902,34.579
182.789,543.995,13.382,1.179,1011.836,0.0,12.374,135.078,287.333,29.266,0.857,0.0,1.45,0.006,23.1,20.224,79.849
621.936,143.033,9.693,39.078,997.055,170.743,13.917,90.519,134.679,143.019,0.079,0.0,0.55,0.0,15.496,22.807,23.63
297.321,170.061,0.0,17.494,719.982,856.955,10.025,76.182,154.881,20.321,0.099,0.09,0.633,0.0,35.456,21.773,41.642
272.124,172.015,4.033,235.275,692.281,584.627,10.857,129.131,239.383,28.469,0.092,0.112,3.269,0.0,16.926,21.629,40.489
809.638,771.762,191.779,22.756,249.91,206.167,10.685,296.169,471.15,129.349,0.775,0.0,14.261,53.248,45.947,18.633,119.603
303.492,188.197,6.402,181.946,640.731,403.189,13.324,129.856,235.576,16.713,0.118,0.0,2.679,0.0,12.706,23.816,41.657
308.3,132.59,0.0,10.532,592.265,1086.194,9.715,72.394,144.492,8.762,0.071,0.035,0.474,0.0,4.638,20.866,34.513
304.269,213.773,15.766,0.0,760.549,539.589,10.115,114.927,200.826,21.893,0.247,0.011,9.975,65.135,23.82,20.603,44.66
113.159,225.402,0.0,255.839,547.892,909.064,13.575,122.817,186.26,12.93,0.0,0.0,1.118,0.0,24.221,21.087,45.645
23.626,520.501,0.0,201.399,788.156,600.913,8.936,113.578,192.009,4.808,0.0,0.145,0.0,0.0,23.891,22.45,56.57
521.784,168.228,3.723,0.0,795.174,290.21,10.957,104.699,142.134,94.665,0.162,0.0,3.754,0.0,3.197,23.803,27.458
285.067,211.624,0.0,21.904,993.896,537.728,9.058,86.215,168.687,7.575,0.073,0.0,0.157,0.0,60.153,22.981,52.234
656.089,504.431,82.008,0.0,397.7,387.605,10.984,214.074,383.752,28.539,0.597,0.191,16.686,76.08,21.207,20.477,88.679
414.662,269.411,24.108,0.0,620.786,688.29,11.375,133.309,257.292,46.92,0.625,0.0,23.607,162.003,17.249,21.624,57.147
342.968,158.776,5.275,21.214,660.169,983.116,14.768,82.273,184.842,5.14,0.003,0.056,2.242,8.625,72.94,23.178,50.517
389.098,194.898,0.0,193.794,422.642,849.324,10.755,157.446,296.108,18.769,0.058,0.532,10.655,37.947,8.981,20.223,31.642
645.353,272.017,0.0,0.0,30.423,1849.137,12.206,182.616,376.879,0.627,1.72,1.121,67.062,315.504,13.453,20.781,84.575
606.077,669.379,80.899,19.733,76.189,700.929,14.04,220.637,462.693,58.134,2.345,0.378,40.793,256.267,26.269,21.282,135.874
439.053,567.501,33.526,29.261,453.146,362.721,11.425,182.057,324.129,33.183,0.96,0.477,17.745,103.978,14.341,19.644,88.336
584.81,91.599,5.834,40.329,611.701,693.776,15.533,88.863,145.107,68.461,0.0,0.0,1.142,0.0,45.026,25.78,35.121
412.516,803.174,100.55,12.576,584.024,0.0,12.522,199.966,360.808,55.493,0.813,0.0,2.395,38.5,35.488,21.974,121.591
229.968,213.915,0.0,0.0,786.247,891.386,5.506,70.256,119.64,0.0,0.0,0.079,0.0,0.0,34.318,20.516,38.98
538.413,53.877,0.0,15.403,455.685,1152.6,13.993,84.452,164.485,4.19,0.0,0.0,1.411,0.0,12.5,22.269,34.118
392.8,141.534,0.0,48.951,765.722,771.238,6.058,70.657,128.584,22.986,0.181,0.0,0.0,0.0,26.784,22.333,34.389
319.527,286.814,19.854,4.964,906.201,253.404,13.421,119.085,239.78,12.584,0.393,0.173,1.281,0.0,23.444,20.681,55.96
361.161,158.77,0.0,0.0,1069.59,525.594,10.807,107.088,224.289,15.103,0.545,0.158,12.237,59.864,20.556,21.328,40.617
351.52,171.265,0.0,4.02,569.155,1110.226,8.674,81.122,166.335,0.0,0.117,0.015,6.649,21.44,4.65,20.51,32.609
312.445,77.611,0.0,0.0,481.888,1291.905,15.179,87.905,138.811,4.218,0.032,0.0,1.14,0.0,69.403,20.987,46.636
323.7,181.442,0.0,0.56,538.634,1211.064,14.028,74.03,161.35,0.0,0.0,0.0,0.0,0.0,96.096,22.167,53.58
385.288,95.647,0.0,13.131,626.483,1199.443,10.29,68.45,146.046,0.0,0.0,0.0,0.0,0.0,31.783,22.805,34.322
504.776,183.26,9.901,1.74,946.31,258.28,13.236,94.261,167.157,149.788,0.124,0.177,3.6,7.92,18.326,24.114,31.772
403.593,473.926,43.848,62.002,550.947,332.237,11.866,175.54,296.609,8.268,0.332,0.163,8.227,31.683,18.057,19.075,76.765
282.522,260.907,0.0,16.325,873.6,732.101,13.121,93.709,209.319,0.0,0.044,0.0,1.39,0.0,98.208,22.17,62.924
272.364,49.459,0.0,248.751,264.374,974.883,14.494,138.485,214.599,14.989,0.0,0.132,0.079,0.0,0.472,21.993,39.043
511.832,391.558,4.191,0.0,2052.857,0.0,10.95,182.027,411.41,0.0,2.524,0.116,4.025,0.0,14.608,20.658,74.964
341.028,519.727,19.254,45.596,765.841,0.0,12.925,171.071,345.828,18.72,1.29,0.079,7.261,53.808,16.308,23.286,92.058
570.486,79.455,9.853,50.24,1258.906,67.962,14.117,92.708,217.174,39.842,0.222,0.0,1.528,0.0,54.252,24.701,36.734
440.115,78.393,0.0,45.106,515.981,1210.538,10.733,79.528,150.946,0.0,0.095,0.0,0.71,0.0,69.335,23.163,42.493
371.899,142.472,0.0,12.991,725.569,1100.388,13.798,75.07,178.986,4.85,0.037,0.0,1.716,10.391,85.157,22.318,49.236
382.721,95.334,0.719,19.557,585.244,1156.897,12.286,75.76,161.819,8.325,0.0,0.0,1.426,0.0,41.044,23.447,38.133
395.854,129.889,1.052,8.241,1091.975,592.077,12.365,92.118,217.304,0.0,0.323,0.058,2.207,0.0,44.981,22.937,44.419
554.059,71.12,0.0,27.901,687.74,993.57,15.522,90.566,207.072,17.748,0.0,0.016,1.07,0.0,112.28,25.745,53.125
42.284,740.911,1.735,32.762,790.161,132.258,11.992,120.011,206.341,21.239,0.0,0.072,0.0,0.0,45.119,21.53,92.608
381.503,763.188,60.513,88.423,560.256,183.302,14.293,185.342,384.196,87.954,1.476,0.213,26.849,204.171,39.497,22.777,131.711
397.243,319.837,53.865,37.484,949.696,240.361,14.192,120.544,270.703,79.128,0.535,0.0,2.976,3.269,53.376,21.22,58.544
244.245,111.627,0.0,63.269,591.028,1128.027,12.938,82.042,152.83,0.077,0.0,0.0,0.0,0.0,0.0,22.727,30.415
244.754,176.579,0.0,32.047,546.335,1122.16,13.697,86.213,130.412,1.874,0.005,0.0,0.852,0.0,6.228,22.852,40.229
640.623,501.471,104.797,0.0,420.953,509.694,11.511,198.329,356.206,103.857,0.838,0.332,18.12,113.868,20.011,18.397,82.443
493.436,103.362,9.366,43.053,865.5,819.088,14.521,97.731,211.463,5.395,0.083,0.058,1.809,3.261,68.591,23.624,45.378
396.554,478.839,12.754,0.0,1638.16,0.0,11.99,165.373,404.88,0.0,2.031,0.0,2.442,0.0,33.008,23.044,86.06
292.013,826.828,50.422,22.135,817.163,0.0,13.184,183.359,333.069,17.226,1.163,0.0,0.032,3.556,24.166,19.492,122.467
426.912,138.99,4.585,0.0,976.825,495.333,11.716,94.147,233.192,0.893,0.569,0.173,13.882,68.17,26.987,21.105,45.084
528.239,166.863,8.518,0.0,949.658,521.889,10.307,115.536,232.598,159.497,0.296,0.214,22.708,148.91,12.269,24.535,28.675
166.971,374.619,3.324,4.745,740.953,950.289,11.667,94.301,185.127,30.096,0.0,0.0,0.0,0.0,25.023,22.548,59.361
385.114,126.558,7.427,0.0,788.966,826.512,13.382,88.376,191.774,0.0,0.117,0.109,1.957,0.0,17.251,20.855,30.788
294.244,327.1,11.156,12.533,645.881,685.557,13.905,95.417,197.386,74.112,0.045,0.066,0.0,0.0,27.664,22.606,52.949
377.122,131.153,0.0,8.939,704.778,988.762,6.484,92.7,173.117,8.143,0.09,0.163,14.574,77.483,40.849,22.068,41.589
183.202,367.181,0.0,25.153,826.08,529.222,9.478,94.834,186.243,23.288,0.0,0.0,0.0,0.0,47.893,24.147,59.981
283.225,543.279,37.66,38.685,1113.19,0.0,14.464,139.72,308.163,20.574,0.946,0.073,2.144,0.0,86.288,20.57,104.735
428.529,445.522,58.239,34.865,696.226,86.35,13.652,147.19,320.311,113.971,0.992,0.032,15.665,126.691,34.956,24.642,83.707
293.071,183.764,5.042,30.737,798.027,894.364,9.639,74.244,178.192,16.658,0.089,0.0,1.817,7.046,51.576,22.669,47.9
133.153,400.099,0.0,644.971,427.971,456.84,13.209,201.543,323.087,3.456,0.0,0.0,1.509,0.0,21.851,20.109,69.655
408.817,112.392,0.0,0.0,912.859,721.766,12.068,85.973,167.269,7.229,0.184,0.0,0.0,0.0,0.0,21.993,27.819
350.904,145.39,0.0,0.0,1086.272,694.595,9.804,74.388,180.196,0.54,0.16,0.004,0.0,0.0,33.424,23.464,44.258
161.14,42.998,0.576,371.752,404.856,818.322,14.524,142.288,234.457,18.946,0.0,0.125,1.444,0.0,12.358,22.077,41.904
515.41,684.947,30.508,58.773,357.118,519.273,13.162,194.509,406.789,34.856,1.836,0.814,35.902,205.164,18.231,20.336,125.236
392.745,66.742,3.642,0.0,711.088,979.01,14.06,80.303,172.667,0.0,0.008,0.049,1.73,0.0,22.924,22.731,34.935
169.285,317.335,1.677,55.078,618.511,993.719,11.811,84.982,143.434,10.332,0.0,0.0,1.13,0.0,29.634,21.047,47.194
257.742,880.068,34.575,28.416,946.851,0.0,13.682,193.651,390.55,50.01,1.972,0.0,2.419,44.972,20.2,21.813,134.856
624.376,186.245,0.0,0.0,952.018,379.697,13.857,144.21,310.292,0.0,0.317,0.266,7.843,0.0,13.122,21.289,31.038
329.525,135.591,0.0,8.122,623.221,1415.076,12.671,79.323,158.855,0.256,0.0,0.0,0.0,0.0,88.081,22.202,49.756
404.781,73.539,3.569,0.0,459.847,1321.023,15.875,88.823,178.833,0.0,0.0,0.0,1.058,0.0,59.853,22.692,44.916
1.938,602.732,0.0,246.42,749.496,358.636,13.77,136.198,238.594,12.313,0.0,0.0,0.0,0.0,41.531,20.125,85.475
266.653,197.885,3.261,0.0,689.132,982.412,10.031,82.929,159.116,4.63,0.0,0.025,0.0,0.0,3.364,22.14,37.17
350.86,129.496,0.0,25.932,690.02,956.564,8.837,70.911,116.737,27.763,0.0,0.0,0.0,0.0,51.39,22.416,39.463
214.211,202.054,6.209,21.642,633.999,1217.78,11.768,73.31,135.22,5.053,0.0,0.0,0.181,0.0,9.453,22.426,37.397
129.974,256.201,9.954,768.836,630.168,374.664,12.086,233.9,389.88,29.612,0.0,0.518,1.823,0.0,23.281,20.284,49.917
419.314,107.1,1.474,28.146,677.645,918.088,9.98,87.485,165.234,0.0,0.046,0.0,2.477,0.0,25.253,23.28,34.823
778.48,794.1,181.433,1.074,335.144,0.0,11.922,258.568,422.101,123.223,0.713,0.144,11.974,36.173,30.586,20.965,123.509
294.781,805.374,44.309,20.516,919.138,0.0,13.249,197.205,371.787,24.612,2.081,0.0,7.798,47.416,22.212,22.653,129.98
371.976,121.692,0.0,15.839,917.184,695.89,13.193,88.091,194.733,0.0,0.209,0.0,1.768,0.0,36.771,24.126,42.923
480.714,254.02,40.464,2.496,548.11,532.663,10.831,155.838,284.563,13.556,0.209,0.26,10.548,58.99,22.484,20.66,46.525
425.216,169.114,0.0,0.0,648.968,721.924,12.295,116.629,235.284,0.0,0.167,0.003,7.904,18.468,7.443,20.176,33.503
321.495,158.88,0.0,14.033,708.027,992.579,5.014,73.973,132.076,0.0,0.0,0.0,0.0,0.0,53.576,21.621,42.691
349.486,308.841,4.275,32.388,902.503,203.028,12.924,127.997,262.73,34.299,0.504,0.039,6.648,53.719,15.461,21.999,53.088
104.061,219.264,0.0,344.402,598.168,595.028,13.835,131.093,208.994,16.084,0.0,0.0,0.578,0.0,27.731,21.148,43.116
290.751,141.981,0.0,12.669,554.636,1317.646,13.167,72.805,149.251,8.661,0.019,0.0,1.706,0.0,66.678,23.528,45.045
412.49,626.985,95.067,46.97,612.174,222.326,12.663,198.549,279.24,35.749,0.0,0.0,0.0,0.0,24.019,16.713,87.069
327.96,166.114,0.0,0.0,1071.512,450.101,12.506,93.767,226.999,0.228,0.372,0.0,2.039,0.0,34.461,22.115,44.755
302.794,520.375,33.239,0.0,949.694,0.0,12.314,166.117,301.868,23.481,0.947,0.0,0.702,0.0,25.626,17.866,85.424
389.058,358.858,30.8,0.0,838.067,489.586,11.822,113.528,233.463,87.479,0.511,0.0,11.819,89.767,19.219,21.309,61.712
374.019,127.341,0.0,33.566,1055.54,760.194,10.608,73.586,190.22,0.484,0.13,0.0,0.578,4.813,66.454,23.278,48.372
481.994,67.827,0.0,27.762,971.498,739.221,13.05,83.62,200.32,2.997,0.095,0.0,0.672,0.0,45.844,21.529,41.671
530.958,92.048,0.0,7.311,1071.142,491.923,14.616,108.389,216.269,0.0,0.256,0.0,1.695,0.0,21.711,21.763,40.241
510.61,224.033,61.975,0.0,457.817,421.903,11.154,201.38,287.75,22.074,0.199,0.351,2.625,0.0,16.663,20.217,41.299
547.131,258.215,43.849,0.0,976.607,136.077,12.049,153.775,285.007,124.945,0.945,0.084,16.162,83.208,26.435,21.843,48.75
263.455,231.323,4.339,21.235,906.601,560.373,12.631,92.54,211.705,0.0,0.228,0.091,1.789,0.0,8.364,22.429,40.072
403.239,516.834,25.867,29.628,1025.998,396.202,14.188,121.664,192.696,166.309,0.0,0.0,0.0,0.0,83.555,24.605,82.034
582.699,333.637,0.0,0.0,1911.018,0.0,10.832,184.426,418.244,0.0,2.483,0.0,6.416,0.0,13.226,19.947,63.435
466.199,167.021,0.0,0.0,1503.207,0.0,10.686,106.972,259.316,4.442,0.686,0.041,8.107,24.416,15.371,21.821,37.059
244.404,170.214,0.0,987.663,260.892,121.866,11.808,283.895,512.023,26.753,0.016,0.259,6.016,0.0,31.133,21.394,34.43
487.833,151.791,0.0,0.0,636.672,547.986,13.737,97.452,154.709,33.025,0.054,0.0,0.965,0.0,0.0,25.864,30.24
445.191,158.058,0.0,0.0,1171.542,171.486,12.844,114.868,268.558,0.0,0.666,0.174,8.851,15.833,24.319,20.933,39.612
209.992,112.51,2.483,295.733,379.149,850.513,13.227,147.055,212.824,10.278,0.0,0.006,0.682,0.0,0.0,21.419,36.54
62.528,760.517,0.0,4.156,657.239,331.648,14.407,127.329,249.774,23.857,0.011,0.0,0.0,0.0,99.1,21.26,109.406
442.521,72.024,8.836,0.0,702.971,1033.465,14.871,92.699,175.183,0.0,0.0,0.0,1.652,0.0,35.111,21.584,41.068
438.861,172.543,15.229,0.0,823.652,549.106,15.023,73.982,143.179,85.322,0.0,0.0,0.0,0.0,51.513,21.735,42.193
389.221,118.766,0.0,0.0,672.238,1202.384,11.215,71.992,158.247,2.233,0.0,0.0,0.6,0.0,47.044,21.144,42.701
332.708,126.911,0.0,97.781,400.482,791.285,12.751,123.618,213.623,4.415,0.113,0.098,0.562,0.0,0.0,23.126,34.91
261.68,572.991,11.375,13.428,849.796,0.0,12.953,156.169,309.697,24.65,1.334,0.0,7.677,51.256,11.404,21.925,90.547
411.014,850.202,22.591,355.077,470.346,0.0,12.73,285.851,491.91,25.183,1.056,0.439,5.909,56.638,25.019,21.218,122.887
461.243,122.53,0.0,0.0,1264.37,202.301,13.578,104.127,251.792,0.0,0.483,0.0,2.668,0.0,29.458,24.136,42.638
317.747,109.149,0.0,23.691,525.591,1221.824,13.626,88.967,165.204,9.801,0.083,0.219,2.469,0.0,32.024,22.647,42.852
362.54,154.311,0.0,10.3,904.502,706.201,7.146,85.159,160.641,0.0,0.111,0.126,0.831,0.0,16.667,21.998,37.799
454.5,833.145,109.671,11.985,744.415,0.0,13.931,183.216,358.516,183.284,1.032,0.0,6.313,74.762,40.854,22.787,123.516
393.883,97.241,0.0,28.054,566.935,1388.948,14.513,82.325,177.962,0.0,0.0,0.0,0.994,0.0,89.739,24.225,48.696
321.273,157.967,4.14,0.0,649.271,873.506,7.798,83.691,162.599,11.823,0.046,0.173,7.758,32.281,12.02,19.893,39.464
401.079,457.229,7.709,3.491,1406.963,0.0,12.696,148.985,331.031,0.0,1.556,0.187,3.002,0.0,41.373,21.133,81.421
394.992,146.511,0.0,30.517,1153.134,350.066,9.893,94.241,188.756,4.951,0.246,0.097,0.0,0.0,19.972,21.405,41.018
416.963,147.167,2.309,40.86,525.185,1071.752,14.887,82.984,169.033,51.815,0.0,0.02,2.833,0.0,80.259,26.896,49.058
414.902,202.306,16.068,3.272,906.817,758.38,11.662,106.433,203.72,95.032,0.172,0.184,13.046,75.936,12.915,22.045,31.123
258.436,285.891,9.415,29.803,753.081,725.962,11.127,89.203,179.328,29.693,0.05,0.0,0.0,0.0,41.933,23.552,49.767
473.624,141.349,0.0,10.265,828.983,775.821,8.103,74.341,122.029,61.286,0.082,0.0,0.64,0.0,7.764,23.638,29.027
21.114,981.283,19.318,18.116,763.535,0.0,13.476,151.963,269.451,39.106,0.453,0.0,0.0,0.0,48.148,22.1,125.737
341.195,141.468,1.75,0.0,575.231,1218.495,9.686,92.166,175.092,0.0,0.151,0.0,8.066,39.94,33.389,18.268,42.041
411.738,93.937,1.448,32.424,665.022,960.492,11.333,75.303,135.888,22.353,0.007,0.0,0.892,0.0,51.102,23.688,35.837
40.687,932.934,8.197,177.577,817.713,0.0,13.277,150.032,237.97,16.338,0.032,0.0,0.0,0.0,54.982,21.062,117.526
475.305,101.42,8.945,10.539,595.778,1060.71,16.37,85.578,191.659,48.667,0.0,0.122,1.421,0.0,102.81,25.494,51.886
475.87,189.045,12.027,8.3,791.13,833.716,12.724,105.228,228.321,107.113,0.349,0.0,22.15,158.051,23.096,21.106,38.192
543.048,415.288,52.371,99.541,295.868,397.798,10.436,231.139,392.25,13.136,0.731,0.701,15.515,63.407,26.204,18.828,74.273
250.944,256.352,1.516,17.417,920.184,570.252,9.609,85.638,154.296,6.012,0.004,0.062,0.558,3.075,56.182,23.162,53.381
487.269,429.204,61.964,94.21,391.419,552.366,11.957,198.625,308.962,31.137,0.121,0.05,5.232,5.16,21.461,17.145,76.859
284.785,847.235,45.9,36.134,918.35,0.0,12.877,192.966,347.247,30.336,1.75,0.0,5.559,30.869,22.801,21.662,128.641
253.983,851.906,56.592,399.98,678.708,0.0,13.581,271.714,434.099,0.0,0.121,0.0,0.0,0.0,27.286,20.747,119.98
351.785,891.45,85.962,44.542,732.748,0.0,12.695,196.304,340.935,63.204,0.428,0.0,0.0,0.0,25.33,18.783,121.196
304.447,136.315,0.0,8.829,661.588,1258.29,7.002,64.882,113.892,0.0,0.0,0.0,0.0,0.0,34.709,21.543,33.531
327.733,175.223,9.309,56.771,588.324,920.868,9.352,94.604,189.439,21.163,0.107,0.272,3.882,0.0,12.652,23.122,35.711
236.661,175.247,2.05,5.051,589.803,1242.357,11.144,76.076,132.735,6.932,0.0,0.0,0.583,0.0,39.209,21.801,41.445
383.105,160.834,0.0,0.0,1238.213,219.513,10.115,92.606,219.06,0.0,0.508,0.113,0.709,0.0,2.464,22.672,36.108
776.231,722.321,206.553,0.0,651.7,0.0,11.389,241.143,346.329,194.018,0.0,0.0,0.0,0.0,48.666,24.749,93.666
488.502,88.442,6.721,25.176,543.505,1113.655,14.637,88.966,190.73,9.632,0.036,0.0,1.142,0.0,87.649,23.921,48.888
464.396,161.99,1.281,0.0,560.852,1125.042,8.678,131.107,248.046,0.0,0.109,0.579,25.213,93.854,13.395,19.925,29.271
387.041,124.312,0.0,35.69,872.44,990.842,8.121,75.372,166.757,0.0,0.044,0.0,0.474,0.0,64.416,23.825,48.976
539.275,108.197,5.28,60.049,827.862,974.349,16.272,89.941,203.609,0.0,0.0,0.0,0.679,0.0,123.05,24.387,59.139
255.971,522.114,19.057,23.999,633.254,388.405,12.259,148.105,263.267,26.815,0.436,0.261,4.541,33.294,15.508,20.288,79.799
344.72,121.888,0.0,20.058,914.452,1212.761,9.29,70.951,152.581,0.0,0.0,0.0,0.0,0.0,84.297,23.546,46.766
499.652,162.729,11.36,56.092,815.613,487.364,14.527,98.266,174.624,95.42,0.027,0.0,0.0,0.0,41.686,21.717,39.485
373.59,163.23,0.0,3.947,1142.122,369.179,8.085,88.274,187.474,0.0,0.245,0.01,0.281,0.0,31.825,23.654,44.035
1014.429,411.597,94.503,6.491,0.0,1287.258,7.984,318.602,553.501,33.47,1.555,0.816,49.122,224.411,33.568,13.876,79.507
297.335,183.797,0.0,5.552,709.013,1186.091,4.639,79.672,148.881,0.0,0.0,0.0,1.806,0.0,51.298,19.819,40.12
392.504,119.834,10.576,0.0,740.653,1121.673,12.447,78.335,198.77,0.0,0.055,0.235,4.736,22.201,59.534,20.982,42.952
449.438,120.929,17.862,21.837,691.992,1160.469,12.639,113.188,295.095,2.168,0.565,0.389,26.603,121.391,58.62,19.471,44.101
415.401,100.661,9.04,36.894,812.033,677.375,13.947,82.838,194.722,20.402,0.12,0.132,2.366,2.418,41.945,23.476,41.174
315.379,141.711,6.645,4.779,764.609,758.633,10.951,77.16,171.654,21.899,0.068,0.0,0.56,0.0,37.409,22.24,42.247
931.284,633.776,139.958,190.322,0.0,352.324,9.012,364.081,583.509,10.431,0.855,1.261,37.267,151.217,34.341,18.152,104.576
788.901,715.273,73.777,247.696,11.736,118.138,10.138,329.487,559.25,27.015,1.067,1.024,26.657,122.453,31.508,17.681,115.085
417.675,888.151,94.039,20.648,771.592,59.982,13.732,174.955,296.353,123.369,0.528,0.0,0.0,0.0,35.601,20.375,127.232
248.54,228.357,0.0,0.0,747.773,873.958,8.4,69.987,113.403,30.134,0.0,0.076,0.0,0.0,24.742,23.39,39.805
199.453,842.681,39.126,94.14,715.139,0.0,15.538,180.042,326.701,58.176,1.101,0.0,5.348,55.222,68.851,23.404,141.563
511.78,76.915,0.0,27.916,685.522,841.728,12.342,88.622,182.324,0.0,0.067,0.057,0.89,0.0,20.691,22.487,35.769
346.772,166.095,0.0,18.722,686.967,1027.006,7.467,76.941,160.745,2.779,0.08,0.09,2.593,0.0,48.42,21.145,40.488
225.276,328.804,6.614,7.956,684.682,870.724,11.607,85.223,190.069,12.1,0.03,0.0,4.62,13.661,40.381,22.504,55.27
387.349,149.508,0.308,23.724,795.631,635.284,9.418,83.453,169.699,5.832,0.264,0.0,1.927,10.915,30.149,24.587,40.583
251.624,233.226,10.335,21.918,768.251,854.268,11.32,86.613,168.122,16.924,0.014,0.015,1.061,0.0,28.608,22.492,40.828
543.696,226.939,26.613,51.729,859.397,296.762,15.539,91.325,179.89,119.802,0.055,0.0,0.975,0.0,53.019,23.73,46.14
422.871,99.962,3.244,22.193,787.484,1097.128,14.521,79.665,170.193,6.829,0.0,0.0,0.432,0.0,81.638,22.672,46.536
425.654,366.922,16.8,7.656,1432.66,0.0,12.522,141.522,354.568,0.196,1.842,0.306,8.857,13.132,52.373,23.49,81.803
295.274,214.441,0.0,19.502,805.589,849.694,11.649,92.93,181.933,1.404,0.083,0.0,0.554,0.0,62.216,22.987,50.564
449.102,96.439,0.0,4.445,511.161,1282.499,12.412,71.423,135.06,20.961,0.0,0.0,0.0,0.0,20.913,22.497,28.501
474.005,37.104,0.0,0.0,241.96,1187.936,15.742,103.865,156.883,12.536,0.0,0.075,1.226,0.0,0.0,22.604,37.049
271.173,146.619,3.476,0.0,600.341,1355.556,10.967,71.098,130.469,3.801,0.0,0.0,0.0,0.0,51.291,22.566,40.8
154.331,316.1,6.826,338.134,909.879,43.599,11.068,151.275,267.79,34.851,0.0,0.152,3.036,0.0,28.809,20.997,55.661
188.422,237.727,0.0,206.493,537.963,1099.927,12.837,117.525,169.425,27.355,0.0,0.0,1.248,0.0,9.893,21.83,42.315
637.107,576.409,61.529,0.0,682.392,0.0,10.287,249.997,456.721,22.626,2.267,0.582,12.03,23.013,22.983,19.951,102.884
264.981,157.34,2.494,262.921,602.158,822.925,11.375,131.05,253.555,22.635,0.087,0.0,4.284,0.0,12.636,21.561,37.361
375.499,127.307,1.472,0.0,845.154,803.147,9.32,86.584,172.425,0.0,0.18,0.047,2.2,0.0,17.855,23.145,33.831
679.32,393.733,60.732,0.0,993.347,160.837,12.082,164.437,274.858,210.03,0.418,0.0,10.61,77.38,24.76,21.882,48.916
400.58,562.562,45.233,16.512,1423.101,0.0,12.166,179.169,415.181,25.381,2.246,0.0,4.09,0.749,34.575,20.692,102.976
422.943,43.026,0.0,0.0,497.242,1441.167,10.958,66.469,121.78,0.0,0.0,0.0,0.0,0.0,15.443,22.451,26.91
282.061,152.31,0.0,0.0,854.748,897.999,11.192,79.85,176.765,0.0,0.063,0.0,0.09,0.0,12.471,21.988,37.786
389.323,139.497,0.0,0.0,1002.943,547.882,9.073,102.201,191.95,22.63,0.116,0.064,13.595,76.204,10.702,20.715,32.433
355.623,137.338,0.0,12.44,967.892,532.259,13.739,90.426,210.68,0.0,0.127,0.0,1.225,0.0,65.445,22.595,49.909
168.791,99.728,0.0,704.03,227.309,610.585,13.763,247.588,392.274,35.972,0.0,0.072,0.04,0.0,11.493,17.228,34.344
471.774,194.598,7.094,0.0,671.587,667.856,11.403,131.753,232.158,32.808,0.008,0.314,5.706,6.585,11.27,20.231,28.443
655.461,317.353,33.226,212.593,58.672,499.888,9.853,279.349,490.504,3.644,0.873,0.986,26.872,136.94,28.717,19.029,67.898
275.3,191.637,0.0,31.941,897.239,928.61,8.701,77.216,156.165,0.0,0.0,0.0,0.0,0.0,81.09,24.391,50.39
253.481,190.746,3.879,0.0,783.863,946.274,9.833,72.141,159.185,6.482,0.0,0.083,0.0,0.0,24.728,21.286,42.036
344.848,127.032,0.0,0.129,1087.094,588.587,9.237,76.899,190.946,0.0,0.206,0.041,0.0,0.0,15.122,23.204,35.0
358.438,268.456,0.0,0.0,874.527,338.806,10.029,108.181,212.795,20.0,0.619,0.237,3.908,10.423,6.555,23.215,53.112
464.244,804.136,116.287,0.0,571.047,0.0,12.732,208.238,371.584,51.412,0.861,0.0,0.688,0.0,36.154,21.264,125.706
807.597,395.44,59.62,79.857,112.931,1118.891,9.451,264.056,461.004,26.473,0.868,1.36,42.207,235.862,22.261,19.562,81.603
525.862,126.6,0.0,63.222,642.053,713.804,13.306,88.784,156.727,62.282,0.214,0.004,0.053,0.0,53.635,26.429,40.167
334.506,152.576,0.0,20.808,746.858,1108.991,7.398,69.699,127.324,0.0,0.0,0.0,0.0,0.0,93.082,22.039,49.74
129.383,512.861,0.0,7.581,692.738,565.394,12.564,101.45,204.794,8.454,0.0,0.106,0.264,0.0,79.931,23.342,80.76
839.877,655.095,148.658,64.781,175.2,205.708,9.65,315.204,503.577,53.024,0.742,0.453,22.322,93.815,34.457,20.223,109.334
803.147,619.64,95.221,227.056,0.0,595.718,10.656,285.285,525.458,10.579,1.007,0.983,35.002,179.937,30.24,17.127,108.462
300.102,819.097,111.27,0.0,661.71,74.084,13.906,154.462,216.938,105.04,0.029,0.0,0.0,0.0,28.405,23.332,119.051
421.959,105.597,9.357,21.6,647.375,1082.315,15.421,82.235,177.967,10.67,0.0,0.075,0.951,0.0,101.37,22.36,54.447
329.921,262.79,10.278,0.0,1108.39,282.792,13.258,103.184,231.114,45.11,0.326,0.0,1.9,0.0,39.757,18.629,49.114
545.144,272.038,36.533,0.006,573.854,598.93,11.778,144.406,275.574,83.391,0.601,0.183,25.833,162.037,21.962,18.849,54.722
564.126,322.924,2.3,259.386,306.378,655.478,11.398,202.528,421.891,36.272,0.953,1.012,33.456,154.654,16.202,22.743,66.314
