FA,GGBS,SF,MK,FA.1,CA,Molarity,NaOH,Na2SiO3,Water,F_V (vol%),F_D,F_L,F_M,days,Tem,Com
127.159,529.738,0.0,0.462,894.635,311.522,10.752,96.602,189.499,13.923,0.0,0.0,0.0,0.0,90.065,24.503,83.902
475.182,32.067,0.0,0.0,512.5,1148.646,13.378,74.944,134.239,0.0,0.0,0.0,0.0,0.0,0.0,21.234,21.697
355.769,181.148,1.857,53.463,804.692,575.002,12.198,102.256,196.709,21.591,0.213,0.013,2.917,16.264,27.707,20.472,44.89
348.82,157.356,0.0,0.0,1034.601,409.064,11.521,93.221,221.716,0.622,0.345,0.0,2.548,0.0,18.573,22.043,39.332
363.014,106.615,0.0,17.077,584.182,1151.597,14.161,92.575,176.108,12.418,0.055,0.065,1.934,0.0,72.162,22.86,51.371
581.12,194.314,11.746,0.0,921.721,336.551,12.654,105.731,180.78,110.76,0.0,0.03,3.523,0.642,1.977,20.715,17.619
176.698,167.602,19.502,125.446,665.306,864.297,12.425,101.403,154.722,19.051,0.027,0.095,1.772,0.0,21.046,19.195,40.333
408.057,77.602,0.0,6.715,775.15,924.314,12.919,77.02,178.773,0.0,0.0,0.0,0.6,0.0,16.888,22.85,34.153
326.345,234.691,5.574,0.0,840.808,825.623,12.888,89.938,174.434,23.327,0.023,0.0,0.379,0.0,31.037,22.961,41.156
420.845,98.698,0.816,34.072,623.009,1032.199,11.786,83.187,173.256,0.0,0.053,0.0,1.075,0.0,88.647,22.689,48.379
330.413,175.619,4.866,22.917,595.019,1050.014,15.127,98.986,158.68,18.244,0.0,0.0,1.777,0.0,64.895,21.226,51.664
690.559,817.752,118.032,181.411,460.597,0.0,11.202,289.089,522.036,67.127,0.473,0.141,14.905,74.512,43.043,20.543,118.453
587.68,120.588,0.0,19.041,800.996,508.619,13.177,79.133,85.548,119.729,0.0,0.0,0.0,0.0,0.0,24.297,21.437
15.657,796.316,15.966,71.668,748.51,466.156,13.182,120.803,203.292,16.28,0.0,0.0,0.0,0.0,30.759,20.999,97.553
315.669,759.779,50.336,13.495,560.13,19.913,13.328,183.852,345.369,47.68,1.629,0.0,16.256,121.339,16.808,22.374,125.171
443.58,71.08,0.0,7.135,466.176,1124.055,14.867,85.948,162.303,0.0,0.0,0.0,0.799,0.0,44.506,23.203,38.186
375.681,171.019,0.0,0.0,782.21,776.278,12.172,76.043,170.896,46.683,0.025,0.109,2.161,2.325,7.166,25.897,30.734
414.543,66.011,0.0,22.384,526.478,1264.259,15.471,101.142,181.631,7.067,0.102,0.112,1.797,0.0,65.205,23.118,49.473
572.102,41.137,0.0,28.694,475.253,1123.638,16.505,93.422,187.73,0.0,0.0,0.0,1.633,0.0,80.039,22.031,44.41
424.898,226.516,10.593,389.763,373.578,175.775,11.314,264.172,473.807,27.019,0.13,0.6,7.845,11.558,22.783,20.382,37.389
488.724,881.471,141.612,0.0,838.377,0.0,11.829,211.174,367.625,99.921,1.461,0.0,0.0,0.522,52.173,20.394,135.098
312.342,185.367,5.178,0.0,766.529,722.408,12.509,96.376,192.723,16.663,0.157,0.0,2.216,2.965,20.134,22.361,40.96
242.26,924.807,84.513,59.339,620.714,0.0,13.892,189.945,290.198,35.153,0.192,0.0,0.0,0.0,27.609,22.729,125.466
393.272,60.045,0.0,0.0,347.296,1260.95,15.368,105.706,166.279,16.359,0.183,0.06,1.72,0.0,27.855,23.193,45.414
441.91,156.254,0.0,0.0,834.849,531.209,12.712,90.932,159.517,45.71,0.004,0.0,0.858,0.0,0.0,22.929,23.259
366.842,133.818,0.0,0.0,1012.69,671.852,12.724,88.673,206.863,0.0,0.296,0.0,0.835,0.0,6.025,21.352,33.961
376.453,523.905,76.462,0.0,754.027,83.072,13.027,150.02,306.311,18.901,0.582,0.0,0.217,0.0,49.699,23.305,94.126
970.189,794.68,215.92,6.304,231.959,49.989,8.974,314.599,488.634,102.471,0.496,0.549,13.003,36.836,44.139,24.398,111.565
396.133,96.753,0.0,0.0,800.492,883.95,11.9,89.477,181.7,0.0,0.176,0.0,0.535,0.0,0.0,22.69,29.578
283.862,156.741,0.0,0.769,718.622,953.534,9.616,66.067,144.442,8.755,0.041,0.006,0.884,0.0,8.962,22.554,35.982
434.02,132.885,0.0,0.0,865.829,578.157,11.823,112.864,228.577,0.0,0.561,0.143,13.05,50.713,2.546,20.472,30.023
373.054,142.404,6.713,0.0,731.005,739.232,12.837,110.125,210.739,4.445,0.064,0.194,1.922,0.0,4.668,21.54,35.362
298.745,162.621,0.0,11.68,730.065,896.472,13.65,95.734,171.213,11.067,0.037,0.019,1.066,4.792,38.064,22.026,45.105
406.03,57.317,0.788,0.0,379.044,1282.138,15.526,91.581,155.078,3.49,0.011,0.0,1.258,0.0,32.791,21.866,40.199
558.783,66.634,3.917,33.869,722.553,803.712,14.263,90.685,187.286,0.0,0.023,0.007,1.005,0.0,27.845,22.417,36.358
439.253,64.03,0.0,7.475,430.835,1225.973,16.107,96.032,155.547,1.997,0.0,0.0,2.07,0.0,58.674,21.937,39.685
428.206,113.713,0.0,34.385,589.445,1161.213,10.861,85.68,171.607,12.411,0.07,0.0,2.55,0.0,53.713,22.858,47.007
248.039,390.297,16.1,24.277,938.229,452.83,10.418,102.203,187.55,80.102,0.0,0.0,0.0,0.0,34.235,25.023,60.771
285.898,285.496,8.736,8.564,815.331,521.119,12.164,102.836,226.061,22.091,0.305,0.121,2.144,2.602,19.228,21.871,50.538
359.067,425.045,0.0,232.531,559.15,547.758,11.217,156.386,328.675,3.154,0.388,0.418,22.136,127.132,14.86,20.793,71.282
333.205,517.598,26.958,2.7,523.962,654.502,11.48,157.35,290.885,31.82,0.703,0.403,21.661,147.836,15.626,21.534,94.06
612.591,184.952,31.368,122.327,133.821,865.864,9.802,235.559,396.967,0.0,0.152,0.575,24.94,89.823,15.769,18.002,36.485
404.736,121.384,0.0,0.0,992.073,634.798,9.508,78.639,188.643,0.0,0.217,0.0,0.0,0.0,0.0,22.173,22.894
515.458,148.874,0.576,0.0,1525.562,0.0,13.03,104.121,251.745,36.273,0.471,0.0,2.758,0.0,32.248,27.096,36.989
238.543,505.988,3.835,0.0,961.36,194.325,12.423,139.161,298.049,17.72,0.908,0.184,5.436,28.303,11.597,22.162,86.254
464.844,96.974,0.0,0.0,577.75,949.833,13.167,87.656,166.864,0.0,0.03,0.011,1.317,0.0,0.0,21.268,28.832
1119.269,1061.581,231.105,0.0,990.951,0.0,12.426,259.602,419.208,443.875,0.732,0.0,0.0,0.0,74.137,22.337,135.781
386.019,139.655,1.617,6.929,1018.186,568.033,11.42,87.376,199.91,0.0,0.293,0.0,1.746,0.0,19.324,23.937,42.287
172.471,346.094,0.0,235.434,753.148,535.377,11.939,121.326,256.679,12.995,0.243,0.101,2.893,18.487,19.932,20.57,53.801
241.46,217.098,0.0,14.524,1030.812,607.484,11.265,70.005,181.251,1.706,0.029,0.083,0.771,0.0,79.907,23.813,54.933
337.799,165.325,7.475,13.511,789.476,727.344,9.64,85.002,181.651,8.755,0.062,0.112,6.137,28.663,35.634,20.754,47.348
78.261,202.549,5.716,419.37,599.409,702.814,11.124,127.434,236.356,28.311,0.0,0.138,0.108,0.0,20.0,20.439,37.509
110.615,865.214,35.223,54.676,695.613,317.116,13.661,147.475,265.243,33.304,0.274,0.0,1.026,24.336,21.729,21.799,112.165
462.115,122.481,0.0,7.696,1477.4,17.409,13.102,108.319,268.489,0.0,0.503,0.04,2.154,0.0,68.609,22.796,49.806
358.455,105.907,3.284,5.797,514.846,1192.885,12.701,77.363,131.563,22.567,0.139,0.016,2.62,0.0,36.344,22.842,39.119
466.119,79.494,0.0,26.468,459.594,1164.726,14.788,87.447,184.583,9.314,0.043,0.0,0.745,0.0,83.682,24.862,47.911
238.455,247.915,0.475,81.797,607.43,850.639,15.461,107.823,174.331,14.717,0.0,0.02,0.482,0.0,79.605,23.516,62.153
393.967,109.88,13.304,18.307,632.672,1136.086,15.2,85.925,180.911,0.0,0.0,0.0,2.512,0.0,54.636,22.467,46.974
339.239,313.854,0.0,4.565,1185.37,79.163,12.7,118.358,276.594,4.765,0.848,0.0,2.561,0.0,16.583,24.215,61.533
272.105,194.063,0.0,39.599,596.297,1402.178,12.273,81.271,140.594,2.584,0.0,0.0,1.178,0.0,77.025,24.093,52.858
348.634,177.894,0.0,0.0,607.819,969.637,9.229,99.764,191.428,0.0,0.399,0.078,16.787,93.56,17.159,20.075,43.703
349.009,160.955,13.221,16.965,976.76,552.022,12.592,93.926,209.223,12.126,0.249,0.156,2.499,0.0,19.517,23.158,40.909
308.531,312.897,9.219,7.042,788.417,619.039,13.142,100.753,192.754,55.534,0.108,0.147,3.332,21.909,27.93,23.612,49.566
335.874,172.69,0.0,19.76,916.098,919.815,7.962,71.067,153.31,3.087,0.004,0.0,0.038,0.0,69.006,22.779,49.893
570.048,82.915,11.877,33.794,640.324,1114.922,16.392,90.55,207.849,25.364,0.0,0.0,0.053,0.0,103.246,24.338,56.184
679.486,235.091,39.769,0.0,1183.24,0.0,12.73,101.039,155.63,242.281,0.096,0.0,1.056,0.0,13.303,23.768,26.389
500.149,91.465,0.0,46.364,483.631,1080.386,11.869,81.428,148.024,15.843,0.121,0.0,0.91,0.0,36.241,23.607,36.295
403.669,181.252,9.46,0.038,1148.228,291.869,12.327,93.079,238.371,5.649,0.374,0.076,5.091,18.918,38.007,20.232,38.119
289.004,234.532,0.0,0.0,1009.584,328.766,12.526,89.765,167.934,15.603,0.282,0.037,2.485,0.0,6.898,22.798,43.879
230.677,138.818,0.0,56.729,527.185,1094.682,11.995,81.03,155.719,10.928,0.027,0.158,0.917,0.0,7.265,22.276,35.284
321.595,162.43,0.0,15.846,700.709,1191.262,6.733,67.533,124.033,0.215,0.005,0.0,0.0,0.0,50.407,22.949,42.375
481.878,300.047,7.068,161.688,322.151,734.163,11.259,191.994,357.982,11.675,0.562,0.65,25.667,142.166,14.286,22.777,63.574
351.296,130.185,0.0,7.883,691.274,1199.234,8.682,67.441,145.759,0.0,0.0,0.0,0.0,0.0,37.063,21.666,36.023
212.967,175.728,3.439,91.405,660.071,766.312,12.026,95.212,161.812,22.019,0.056,0.0,0.772,0.0,27.009,21.579,40.721
316.498,178.921,1.304,38.681,715.887,884.878,7.541,98.471,184.001,17.02,0.007,0.37,3.348,0.0,19.668,23.746,41.525
1030.244,427.175,229.461,196.955,0.0,0.0,6.751,488.024,671.693,10.172,0.0,1.479,11.195,0.0,33.81,17.808,65.537
144.482,452.693,0.0,5.351,679.396,780.014,9.25,89.955,175.263,11.521,0.0,0.0,0.0,0.0,32.609,23.047,63.489
102.18,254.137,0.382,179.483,636.258,917.199,11.863,101.835,179.261,10.899,0.0,0.0,0.0,0.0,27.917,19.943,49.428
54.455,173.514,4.961,618.371,613.392,382.278,10.704,160.074,302.072,30.099,0.0,0.006,1.511,0.0,21.044,22.475,37.525
301.128,202.737,0.496,19.844,1158.062,226.094,12.426,95.527,219.005,0.0,0.534,0.05,2.485,0.0,16.288,20.69,46.303
415.587,128.788,13.354,21.537,884.694,701.319,12.375,88.941,195.339,1.202,0.225,0.0,3.261,15.326,57.212,23.35,42.965
413.785,290.378,19.008,6.167,994.271,79.272,13.324,105.19,234.728,67.523,0.453,0.0,1.397,0.0,32.746,20.712,56.553
180.588,271.001,17.77,329.735,542.321,592.6,12.924,157.398,237.85,4.425,0.0,0.021,0.386,0.0,17.723,21.645,57.971
287.056,220.495,4.167,4.921,868.111,654.352,11.403,86.043,177.378,3.184,0.088,0.0,0.462,0.0,48.224,22.707,50.42
342.301,162.884,0.0,0.0,760.512,967.371,9.464,70.465,131.025,41.129,0.017,0.052,0.138,0.0,3.29,24.552,28.848
316.613,100.272,8.119,113.511,442.412,908.378,16.053,117.973,184.597,11.665,0.0,0.081,1.093,0.0,43.065,20.664,45.924
429.353,146.946,0.0,18.54,920.465,711.474,10.543,84.581,152.239,65.371,0.096,0.129,0.702,0.0,48.949,24.61,40.601
703.197,224.906,86.583,0.0,482.518,574.345,11.14,209.711,347.985,68.719,0.0,0.683,9.053,20.5,29.775,22.646,37.282
56.828,979.125,38.05,69.622,809.777,129.437,13.41,135.02,281.785,95.663,0.242,0.0,0.0,0.0,79.308,24.785,131.91
326.44,86.512,6.841,0.0,425.483,1384.78,15.983,98.751,148.649,0.982,0.0,0.196,0.735,0.0,43.322,21.673,40.394
428.223,78.623,0.0,0.0,464.588,1132.672,12.734,73.996,124.731,11.568,0.0,0.016,0.0,0.0,0.0,23.245,25.392
402.766,87.745,0.0,0.0,403.312,1299.125,14.707,77.102,117.019,8.546,0.0,0.0,1.709,0.0,25.757,24.68,34.787
161.362,336.068,0.0,93.725,655.687,871.628,11.989,91.774,152.041,20.34,0.0,0.0,0.368,0.0,22.74,24.27,50.069
134.679,150.931,1.931,544.385,532.34,641.92,12.461,161.333,289.729,21.692,-0.0,0.022,0.91,0.0,14.896,21.195,36.046
576.358,149.076,0.0,62.641,194.715,1288.947,9.963,157.785,324.924,3.407,0.663,0.693,38.822,185.24,14.194,19.107,31.021
342.169,145.792,0.0,11.857,857.441,933.172,11.376,81.662,171.504,10.811,0.0,0.105,0.596,0.0,13.915,23.738,33.974
811.203,491.233,192.098,51.383,344.356,0.0,9.302,350.444,471.863,54.378,0.0,0.612,0.391,0.0,35.689,20.919,80.203
198.19,301.35,0.0,9.318,596.937,1103.294,13.197,79.026,145.86,0.456,0.0,0.0,0.0,0.0,91.452,22.493,58.679
286.953,225.015,6.812,15.914,911.667,715.414,11.975,87.41,195.449,0.0,0.237,0.0,1.704,1.176,55.414,22.136,51.823
377.982,96.319,0.0,4.43,549.794,1187.689,13.358,83.435,161.732,5.558,0.005,0.0,0.786,0.0,75.971,22.918,48.555
271.352,202.517,0.0,17.852,588.843,1064.71,12.634,91.461,134.611,26.492,0.0,0.0,2.462,0.0,19.787,24.177,42.087
971.66,356.815,82.441,90.671,308.328,500.218,7.928,320.691,506.588,78.868,0.299,1.302,37.239,174.558,36.419,16.819,65.282
551.1,281.834,48.174,0.0,1122.519,282.641,12.877,81.87,122.789,203.374,0.0,0.0,0.0,0.0,4.336,25.336,36.654
427.407,803.936,86.451,201.205,528.082,0.0,12.74,239.706,422.916,42.687,0.404,0.0,2.375,0.0,31.197,19.966,125.79
422.464,111.844,0.0,23.804,1265.27,550.819,10.487,86.73,202.399,0.0,0.253,0.0,0.56,0.0,27.338,21.606,41.48
204.313,382.203,4.671,0.0,709.071,638.414,9.978,90.782,177.656,6.15,0.0,0.0,0.0,0.0,8.608,23.275,51.534
565.491,196.583,0.0,0.0,956.023,410.335,10.798,154.978,349.377,0.0,1.037,0.17,21.81,53.678,4.103,21.647,32.212
428.021,98.216,0.0,0.0,1052.368,386.389,13.237,87.858,202.703,0.0,0.264,0.0,1.971,0.0,0.0,22.669,31.251
444.837,77.159,3.239,31.577,943.598,1035.21,12.777,76.307,202.513,0.0,0.09,0.0,1.616,2.47,89.211,24.244,48.912
445.429,129.514,0.0,0.0,589.818,948.601,11.351,114.183,254.771,0.0,0.657,0.38,27.428,118.389,6.654,20.674,35.978
351.341,127.531,0.0,8.387,707.219,991.152,8.87,74.624,170.304,0.0,0.097,0.0,2.195,14.396,37.823,21.674,39.46
522.679,510.949,58.913,0.0,874.317,133.791,13.11,135.648,195.692,187.269,0.108,0.0,0.0,0.0,25.501,24.722,61.994
249.654,243.635,0.0,27.676,807.047,954.027,7.998,74.476,134.338,0.0,0.0,0.0,0.0,0.0,93.067,21.823,53.984
276.314,167.615,0.0,9.867,620.466,1223.29,6.901,60.722,130.2,12.705,0.11,0.115,0.479,0.0,30.524,22.082,40.109
210.106,337.221,26.699,671.93,573.01,0.0,13.239,251.992,412.402,32.016,0.0,0.076,1.604,0.0,34.941,19.07,68.02
737.238,172.725,32.226,0.0,407.508,1055.228,10.772,182.965,339.942,84.342,1.003,0.443,41.811,221.461,30.292,15.457,33.555
344.038,158.286,0.793,15.569,818.568,974.95,8.373,89.103,163.842,0.0,0.101,0.0,2.064,0.0,49.633,22.153,43.333
525.934,196.597,8.669,20.096,1006.615,281.096,14.734,118.102,259.392,0.0,0.245,0.0,7.36,0.0,34.009,21.246,32.434
316.885,160.954,0.0,9.924,731.97,1324.024,10.69,70.294,141.706,13.803,0.064,0.122,1.806,0.0,85.265,25.35,48.229
347.149,118.3,0.0,8.866,812.717,877.858,9.929,79.4,177.839,0.0,0.117,0.0,2.518,0.0,36.982,20.198,37.152
484.998,92.59,10.37,32.244,1099.349,148.097,13.396,86.759,202.674,51.411,0.164,0.0,1.108,0.0,13.945,24.175,26.146
590.0,56.526,2.696,51.122,811.141,647.15,15.418,87.395,164.191,37.884,0.0,0.0,1.855,0.0,32.214,25.462,33.921
453.621,107.108,0.0,0.0,776.82,780.655,12.915,91.414,191.283,0.0,0.143,0.0,0.568,0.0,0.0,21.791,29.836
326.698,156.401,8.041,7.668,407.193,1212.932,15.245,82.686,143.24,0.0,0.0,0.0,0.451,0.0,25.022,21.261,42.069
249.212,144.201,0.35,99.397,485.998,1039.799,13.09,87.972,164.448,3.676,0.0,0.032,0.0,0.0,1.458,22.416,32.718
575.875,133.804,0.0,0.0,557.739,694.805,12.833,121.335,212.965,55.283,0.077,0.314,12.878,39.519,0.0,18.314,12.121
398.759,564.521,3.185,0.0,1468.942,0.0,12.083,172.45,380.771,4.343,2.009,0.0,5.14,0.0,21.929,22.55,98.506
460.346,97.948,9.913,65.047,788.92,1080.212,15.013,90.882,218.281,0.0,0.0,0.095,1.65,0.0,106.638,25.374,47.646
540.069,202.421,0.0,5.945,1489.498,0.0,11.344,128.194,265.395,22.747,0.849,0.0,2.678,0.0,11.621,23.113,30.447
175.325,167.046,5.373,435.195,671.237,495.691,12.553,143.86,266.871,45.403,0.022,0.129,3.489,0.0,27.313,23.759,42.588
412.743,127.557,0.0,0.0,897.717,436.128,11.797,99.046,185.222,82.888,0.116,0.0,6.531,37.017,9.962,22.294,28.55
248.59,809.791,50.594,20.574,677.182,175.144,13.142,189.343,346.831,26.592,1.201,0.0,8.008,76.116,20.878,19.956,123.358
656.715,851.243,120.977,0.0,607.006,32.939,13.366,219.982,350.098,213.243,1.207,0.0,11.351,88.03,42.979,19.218,125.125
410.083,94.25,1.218,9.505,945.526,902.498,13.73,84.42,199.114,0.0,0.109,0.0,1.444,0.0,40.746,22.954,39.351
687.679,344.204,19.609,6.142,146.4,1456.583,9.782,223.677,410.385,8.349,0.653,1.123,58.925,309.1,14.194,15.332,77.643
248.907,168.581,0.0,0.0,585.404,1382.048,10.285,69.698,135.745,1.953,0.0,0.102,0.0,0.0,47.175,22.175,43.156
302.863,147.317,6.658,0.0,693.943,1044.664,10.591,73.039,153.478,0.0,0.0,0.0,0.0,0.0,0.0,23.351,28.172
212.524,891.641,13.376,308.79,815.709,0.0,14.108,202.865,403.958,23.34,1.147,0.006,2.159,48.797,22.313,19.538,117.889
396.391,291.618,10.84,0.0,1197.714,0.0,11.757,137.16,284.51,0.0,1.188,0.0,7.982,23.443,20.983,20.267,59.817
403.589,88.891,0.0,6.777,892.106,708.02,9.69,75.469,143.428,23.699,0.086,0.017,0.0,0.0,2.619,22.423,25.04
298.862,151.176,0.0,0.0,778.894,984.57,9.591,76.842,142.938,0.0,0.065,0.0,0.0,0.0,33.167,22.585,41.917
304.497,232.726,6.083,10.1,941.246,201.805,11.184,100.063,205.442,20.178,0.453,0.0,4.854,23.945,17.588,21.593,47.985
565.474,44.137,0.0,11.105,762.424,609.428,15.153,97.252,177.364,9.552,0.046,0.0,1.44,0.0,13.401,21.198,31.565
325.195,300.647,11.46,16.435,1084.726,212.352,10.977,113.95,248.85,9.509,0.856,0.271,5.701,28.043,22.404,21.236,62.824
416.956,118.282,0.0,0.0,678.049,947.665,10.055,111.699,201.598,21.59,0.273,0.276,18.657,98.903,9.769,24.144,28.902
350.199,776.713,55.781,1.296,824.518,0.0,12.582,201.012,376.096,21.105,1.909,0.0,4.118,26.246,18.322,22.598,122.209
348.191,98.675,0.0,14.68,399.829,1077.746,15.31,101.628,176.554,10.619,0.0,0.149,0.811,0.0,19.931,22.339,40.597
249.424,216.937,7.838,73.135,575.945,943.736,14.672,102.916,179.784,6.276,0.022,0.0,2.185,0.0,58.11,20.009,51.684
127.616,437.229,0.0,11.582,721.805,888.879,9.262,77.101,157.982,0.0,0.0,0.0,0.0,0.0,35.908,20.989,59.901
337.77,214.704,0.0,0.0,1329.793,0.0,10.704,105.05,245.772,0.0,0.585,0.0,1.805,0.0,20.347,22.307,47.178
348.811,142.434,0.0,0.0,865.974,505.371,9.756,94.45,182.986,11.129,0.412,0.022,6.056,25.104,4.424,21.939,35.45
408.875,134.577,1.673,0.0,879.215,480.245,13.043,95.083,205.074,20.208,0.152,0.0,1.412,0.0,11.069,22.254,33.515
394.358,139.721,0.0,12.195,561.249,1096.858,12.373,89.151,171.713,13.075,0.234,0.0,1.521,0.0,41.467,24.546,46.52
199.082,961.362,40.349,53.524,849.863,0.0,16.124,198.58,405.521,43.61,1.749,0.0,5.64,56.236,72.503,23.105,153.861
438.782,245.841,20.076,0.0,582.782,1021.831,11.326,130.963,250.916,35.647,0.425,0.328,18.076,95.979,15.142,19.837,44.695
202.146,827.053,39.569,254.048,601.608,45.825,13.506,206.371,286.393,9.696,0.128,0.0,0.0,0.0,19.979,18.624,109.798
565.448,104.822,1.255,23.042,567.463,1012.462,16.512,93.607,143.247,59.365,0.046,0.0,2.288,0.0,71.202,25.798,48.924
397.575,137.977,1.674,7.345,754.643,775.166,12.111,91.87,195.533,0.0,0.096,0.0,2.919,9.451,23.212,21.216,36.652
539.654,197.539,0.0,0.0,296.489,1046.542,10.185,176.442,321.167,0.0,0.228,0.938,26.507,108.787,4.999,15.929,28.225
443.591,210.161,27.83,47.29,871.044,590.485,13.604,75.195,168.188,113.471,0.0,0.0,0.386,0.0,25.059,23.665,39.394
363.678,147.582,0.0,0.0,982.03,551.75,9.026,94.776,185.509,0.612,0.355,0.076,3.168,13.038,24.251,21.587,44.937
254.701,531.199,15.996,0.0,910.162,594.248,8.363,100.245,214.62,106.666,0.0,0.0,0.0,0.0,22.053,26.406,65.744
381.355,165.77,0.434,8.3,1089.372,592.08,12.223,99.221,212.628,0.0,0.398,0.006,0.857,0.0,25.875,22.962,43.346
193.218,403.366,3.417,16.852,757.252,482.615,11.97,103.522,194.329,9.969,0.232,0.0,1.349,0.0,34.888,21.518,64.397
661.65,211.715,0.0,40.403,105.422,686.99,8.585,254.792,444.639,0.0,0.326,0.866,25.382,89.812,16.995,18.138,18.775
226.009,216.975,0.0,15.33,738.547,1144.237,6.189,74.138,123.316,0.0,0.0,0.0,0.0,0.0,73.872,21.349,46.248
68.834,294.263,0.308,454.126,656.768,695.34,12.164,133.729,274.183,14.088,0.0,0.0,0.0,0.0,18.28,21.164,46.26
270.555,130.582,4.707,112.357,506.012,909.578,12.965,101.112,159.592,21.484,0.205,0.136,1.671,0.0,6.74,24.67,36.74
390.263,92.482,0.0,0.0,710.252,922.666,13.731,98.044,170.702,0.0,0.0,0.0,0.259,0.0,0.0,23.196,26.758
358.841,126.277,0.0,42.801,501.447,1290.962,10.813,79.852,144.481,0.0,0.072,0.0,1.013,0.0,71.128,23.15,45.738
605.617,254.802,15.337,0.0,1298.63,204.119,11.206,79.714,167.672,262.344,0.0,0.0,0.046,0.0,15.358,23.256,27.843
429.575,65.835,0.0,38.855,665.9,858.735,12.299,81.421,168.504,21.277,0.0,0.0,1.78,0.0,44.334,21.925,37.313
212.842,211.046,0.0,0.0,687.218,1240.896,9.745,76.875,142.882,1.954,0.0,0.057,0.0,0.0,32.259,21.956,41.488
641.397,229.432,12.982,0.0,771.228,613.314,11.278,153.306,266.036,158.346,0.435,0.064,23.794,156.31,19.747,19.319,23.296
492.966,283.205,61.914,62.325,608.411,558.719,11.498,193.122,267.175,48.663,0.066,0.459,4.574,0.0,17.376,22.437,46.783
363.644,119.772,0.0,0.0,566.386,1071.498,13.684,76.326,146.183,6.917,0.0,0.0,1.03,0.0,35.372,24.268,39.798
302.738,204.272,0.0,24.385,655.001,992.86,9.26,80.224,143.796,14.792,0.07,0.0,0.0,0.0,59.365,24.314,44.737
476.612,127.724,4.929,48.95,676.511,971.454,12.563,79.867,163.343,32.782,0.057,0.0,0.382,0.0,81.906,25.597,47.306
206.119,239.422,0.0,0.0,671.101,950.268,10.227,72.271,138.857,6.295,0.0,0.0,0.0,0.0,13.792,21.822,39.292
295.75,233.507,3.92,8.604,782.644,782.009,11.98,93.479,205.831,10.216,0.091,0.034,1.044,0.0,30.097,24.439,47.592
59.748,930.052,20.403,462.444,752.509,0.0,13.584,222.677,353.396,14.808,0.079,0.0,0.0,0.0,31.738,23.128,118.719
239.971,216.485,0.0,13.642,799.98,821.678,7.635,81.811,156.898,3.503,0.0,0.0,0.0,0.0,50.063,21.555,46.593
527.296,174.618,0.0,15.861,604.129,591.785,13.598,125.388,259.297,21.152,0.06,0.445,10.914,29.215,9.347,21.34,25.007
303.48,171.439,0.0,14.088,841.379,797.792,12.467,82.519,165.214,0.31,0.0,0.0,0.278,0.0,44.79,22.985,43.82
122.073,166.542,2.863,431.786,590.94,736.684,12.116,144.907,260.882,21.049,0.0,0.159,2.017,0.0,10.719,22.032,35.34
388.414,189.457,9.166,25.524,615.626,885.449,15.781,92.648,188.235,34.491,0.0,0.023,0.442,0.0,94.071,22.724,57.562
365.394,110.259,0.0,10.056,594.865,1110.386,12.343,74.916,157.901,6.901,0.0,0.0,0.534,0.0,59.791,22.627,45.266
510.854,76.827,1.174,28.346,599.061,888.181,15.02,79.289,137.615,71.957,0.132,0.0,0.326,0.0,26.773,23.994,37.374
224.271,758.705,26.816,91.817,581.255,0.0,13.392,173.203,319.343,32.998,0.776,0.0,10.876,90.164,15.405,23.224,113.358
482.996,82.823,0.0,31.629,466.407,1089.393,13.813,88.725,187.176,0.743,0.0,0.0,1.293,0.0,49.686,22.424,40.731
297.53,99.736,12.81,9.851,615.491,1176.31,13.426,84.111,152.5,12.776,0.086,0.0,1.044,0.0,51.609,22.784,47.298
279.945,162.398,0.0,197.904,534.221,711.731,11.431,128.809,245.343,10.336,0.038,0.0,3.373,0.0,7.703,21.966,35.995
180.481,273.59,0.0,44.228,698.413,927.404,13.876,82.431,146.102,8.318,0.0,0.0,0.656,0.0,60.737,22.274,55.499
407.333,137.36,4.668,0.0,612.952,1040.574,11.366,78.611,167.269,6.443,0.056,0.02,2.549,0.0,19.772,22.739,40.33
238.419,101.153,0.424,151.227,487.524,1062.419,13.483,113.023,176.073,13.343,0.015,0.132,1.797,0.0,1.82,21.648,36.885
453.296,265.615,36.64,0.0,908.556,294.168,11.984,140.859,270.481,0.121,0.78,0.0,7.841,11.714,52.533,22.104,59.97
1076.541,259.175,78.16,0.0,78.863,834.971,8.197,266.366,455.911,150.784,0.496,0.751,48.187,261.219,22.561,17.291,24.005
423.855,555.753,37.902,53.905,490.739,332.697,11.678,188.239,337.161,11.991,0.824,0.334,17.744,119.567,15.308,20.336,92.151
690.262,398.676,61.313,0.0,1061.062,0.0,11.983,155.531,243.051,258.947,0.151,0.0,1.491,0.0,27.282,23.874,53.658
289.923,143.929,0.0,7.713,707.68,1184.128,9.118,73.616,130.918,0.434,0.0,0.0,0.0,0.0,48.309,22.263,44.429
139.279,130.379,0.0,214.503,519.551,942.097,14.187,111.598,167.8,19.708,0.0,0.0,1.154,0.0,12.282,20.91,41.267
447.751,144.112,11.496,8.943,556.752,1008.113,12.65,122.793,262.178,16.015,0.764,0.488,33.145,179.968,37.884,20.105,46.679
335.312,103.891,3.405,13.02,742.262,828.712,12.698,84.998,162.774,6.122,0.052,0.0,1.465,0.0,0.0,22.984,34.404
