FA,GGBS,SF,MK,FA.1,CA,Molarity,NaOH,Na2SiO3,Water,F_V (vol%),F_D,F_L,F_M,days,Tem,Com
281.52,248.229,4.199,0.0,990.49,473.444,13.2,96.586,229.755,6.351,0.287,0.14,2.214,0.0,37.884,21.176,49.424
472.808,478.742,19.665,218.21,333.44,274.918,11.441,214.531,396.003,19.497,0.714,0.476,16.085,90.573,22.602,21.845,78.309
633.555,892.218,172.637,0.0,637.804,0.0,12.518,221.512,397.118,175.816,1.189,0.0,1.069,24.824,47.97,21.868,138.206
215.181,595.882,29.622,516.816,827.177,0.0,12.94,235.528,404.55,18.427,0.0,0.028,0.0,0.0,21.164,19.301,84.931
445.342,100.616,0.0,30.838,896.489,648.605,10.63,83.852,175.365,20.653,0.153,0.031,0.649,0.0,53.089,23.935,39.673
363.833,132.084,0.0,26.898,826.104,941.908,8.11,73.482,154.049,0.0,0.103,0.0,0.0,0.0,37.0,21.672,40.426
220.175,221.981,0.0,19.533,638.411,1139.483,11.98,84.33,148.828,17.265,0.034,0.129,0.744,0.0,30.719,22.548,43.077
195.406,354.497,0.0,0.0,775.393,687.536,6.125,87.643,147.971,0.0,0.0,0.0,0.0,0.0,52.26,21.103,59.073
501.712,789.07,103.259,193.395,445.166,17.392,11.754,263.746,463.149,13.74,0.515,0.181,11.568,62.163,25.622,19.413,122.89
642.379,634.151,162.134,0.0,478.007,0.0,11.377,244.851,329.626,79.589,0.0,0.0,0.0,0.0,32.02,23.169,96.786
330.386,134.002,0.0,3.1,702.279,1148.175,10.908,78.42,151.11,8.49,0.0,0.0,1.274,0.0,59.581,23.225,45.108
433.889,115.721,0.0,0.0,677.219,1045.789,10.655,112.368,219.107,4.493,0.306,0.553,27.779,158.276,17.352,18.462,36.572
543.009,163.222,26.659,26.434,341.538,1035.21,10.232,181.303,291.405,18.994,0.158,0.541,19.085,84.949,16.775,19.286,36.827
354.053,150.862,7.418,0.0,562.541,1084.031,15.067,97.867,185.975,9.65,0.0,0.03,2.87,0.0,39.301,21.431,50.617
577.194,760.973,99.135,5.46,427.426,0.0,11.198,247.323,455.109,53.111,1.86,0.0,8.79,40.214,31.07,21.04,129.182
385.645,84.181,0.0,0.0,506.804,1258.277,13.728,85.557,163.565,8.117,0.015,0.052,1.634,0.0,17.647,23.645,36.542
257.366,162.156,0.0,0.0,659.048,1140.283,10.142,68.782,134.853,0.0,0.0,0.054,0.0,0.0,0.331,23.099,29.813
322.812,165.81,0.0,0.0,643.976,1399.794,12.026,79.307,155.324,0.0,0.0,0.0,0.0,0.0,128.463,23.011,55.381
392.546,167.666,3.7,4.142,1278.758,18.005,12.558,95.011,220.968,16.267,0.343,0.032,1.655,0.0,21.975,22.378,39.812
406.734,198.618,9.915,10.221,553.39,966.95,16.108,90.032,186.787,37.18,0.0,0.012,0.699,0.0,73.695,21.906,55.8
408.771,103.683,0.0,6.258,435.076,1163.658,13.527,85.697,142.763,0.078,0.0,0.0,0.933,0.0,47.324,22.632,36.506
281.907,150.899,4.626,56.727,647.04,883.214,9.645,79.397,155.554,22.052,0.126,0.228,1.145,0.0,12.233,22.017,38.252
382.179,156.233,0.0,0.045,1162.716,272.355,12.85,100.303,219.257,0.0,0.373,0.077,1.431,0.0,25.525,23.483,41.133
717.324,400.238,30.475,47.867,229.776,1148.058,11.032,203.696,419.987,125.747,1.124,0.526,47.35,303.542,28.573,15.34,74.841
429.586,78.853,0.939,10.703,760.273,795.403,12.757,80.403,171.495,0.0,0.012,0.0,0.841,0.0,15.743,21.475,32.797
772.715,268.23,117.432,0.0,612.74,31.755,12.541,190.578,190.865,167.49,0.0,0.0,0.0,0.0,10.806,25.341,44.996
174.453,349.231,0.0,4.272,725.315,1013.146,11.473,79.493,158.428,10.293,0.0,0.031,0.0,0.0,74.977,23.788,59.57
483.61,58.929,0.0,10.777,310.227,1411.331,14.305,86.628,156.327,0.553,0.109,0.0,2.487,0.0,65.447,24.388,47.739
405.778,162.685,0.0,0.0,800.358,900.634,11.959,90.395,188.306,0.0,0.195,0.021,2.747,0.0,0.0,22.9,29.664
300.266,183.725,0.0,0.0,770.407,754.846,10.758,82.634,183.371,7.148,0.195,0.0,1.575,0.0,9.991,21.52,38.377
482.78,122.735,0.0,21.076,962.833,571.16,14.353,101.268,215.703,0.0,0.112,0.0,2.393,0.0,52.421,23.062,45.141
461.656,210.508,28.467,0.657,1195.155,43.845,13.474,98.763,221.024,93.294,0.374,0.0,2.776,0.0,21.203,23.087,40.123
436.29,149.983,0.0,10.91,1114.87,538.736,10.51,94.418,202.182,0.0,0.24,0.0,0.0,0.0,31.981,20.899,44.712
350.365,165.205,7.868,10.745,822.838,679.846,9.864,86.412,166.763,36.455,0.0,0.0,0.766,0.0,22.249,25.983,40.607
373.995,850.447,88.086,502.189,584.439,0.0,13.305,296.655,463.254,32.841,0.058,0.0,0.0,0.0,35.415,18.374,116.825
429.106,96.803,5.412,0.0,539.61,920.737,12.791,85.524,148.299,32.571,0.149,0.118,0.367,0.0,4.501,23.751,32.069
364.112,201.532,0.0,0.0,581.445,1110.468,9.376,108.768,230.832,13.22,0.065,0.489,17.074,78.011,15.911,19.933,39.184
298.047,196.26,0.0,0.0,871.065,664.335,11.638,87.264,168.536,0.0,0.12,0.025,0.0,0.0,0.0,22.594,35.693
109.327,180.957,0.0,476.043,511.564,874.67,12.377,145.529,235.291,10.814,0.0,0.0,0.0,0.0,13.856,21.699,42.549
459.813,215.01,0.0,72.265,909.336,379.163,11.887,132.077,289.014,9.034,0.508,0.0,7.724,0.0,5.283,22.997,34.061
324.327,196.749,0.0,26.18,1140.174,427.56,9.06,86.768,202.414,0.0,0.412,0.0,1.593,0.151,49.777,25.24,52.342
761.785,736.145,79.231,75.087,29.74,653.585,10.769,303.084,535.333,27.756,1.26,0.498,36.485,215.328,26.789,17.098,122.328
337.56,205.533,0.0,29.438,1111.835,259.303,11.39,104.434,238.162,9.645,0.482,0.039,2.294,0.0,34.372,22.848,50.574
399.912,152.242,11.671,0.082,641.268,870.254,14.509,111.564,191.675,9.62,0.055,0.0,1.849,0.0,26.088,22.36,45.11
514.24,82.282,0.217,18.636,834.041,1016.575,15.161,95.639,205.406,0.0,0.0,0.0,1.1,0.0,65.045,22.314,48.118
288.374,227.82,0.0,0.0,962.884,590.071,10.412,95.391,194.618,0.0,0.279,0.14,0.0,0.0,2.916,21.986,40.38
394.073,467.091,45.597,4.632,1069.963,0.0,13.805,152.736,349.772,68.7,1.672,0.0,10.188,76.422,33.153,23.336,81.562
362.054,132.205,0.617,0.0,588.461,1079.805,11.012,74.867,167.786,4.07,0.238,0.0,0.764,0.0,57.622,22.965,51.425
566.11,79.63,4.612,55.655,796.915,496.869,15.681,91.707,171.839,36.592,0.0,0.0,0.58,0.0,50.532,23.397,40.429
482.045,56.68,3.286,12.713,520.739,1129.711,15.722,91.368,192.072,1.872,0.041,0.0,0.287,0.0,64.72,22.683,45.289
393.49,351.476,21.332,0.0,772.843,574.136,12.154,137.119,229.766,44.51,0.182,0.071,1.336,0.0,15.88,24.256,51.265
809.896,418.882,85.121,419.083,366.262,0.0,8.514,351.572,582.559,29.391,0.181,1.286,21.118,45.838,45.372,19.783,66.809
918.154,514.339,88.297,155.797,0.0,684.662,8.509,346.439,567.227,0.0,0.56,1.745,44.889,190.112,26.657,16.056,86.277
406.833,142.463,12.619,0.0,463.719,1030.362,13.782,95.046,186.909,5.43,0.092,0.176,4.781,4.936,34.036,21.409,40.626
406.131,118.009,0.0,0.0,523.108,1096.579,13.902,98.05,202.049,20.203,0.138,0.0,2.835,0.0,34.123,21.306,42.462
292.242,163.291,0.0,2.388,654.495,970.68,12.314,78.745,144.666,0.0,0.0,0.0,0.0,0.0,8.976,22.525,34.739
358.319,120.619,0.0,0.0,704.291,1033.861,11.575,73.738,155.331,0.0,0.0,0.016,0.254,0.0,24.616,21.309,35.889
381.098,124.126,0.0,22.854,536.114,1093.729,8.18,76.384,135.19,0.35,0.03,0.0,0.0,0.0,25.956,21.545,33.862
613.429,255.221,0.0,0.0,1811.054,0.0,12.002,150.751,347.198,0.0,1.233,0.0,7.85,0.0,8.836,21.292,36.371
524.249,552.774,76.757,91.957,1057.342,0.0,14.564,144.042,326.752,196.212,0.468,0.0,10.489,47.408,73.485,24.703,106.019
381.284,97.368,2.033,0.0,883.329,802.834,12.576,85.77,182.114,0.0,0.084,0.0,0.0,0.0,19.319,20.915,33.886
510.72,133.535,8.867,13.396,1460.208,82.188,14.461,103.362,302.238,0.0,0.417,0.029,3.011,0.0,79.807,22.007,42.187
293.532,134.96,0.0,0.0,564.048,1338.669,10.35,63.825,125.907,6.555,0.0,0.071,0.0,0.0,44.895,22.924,40.502
318.219,121.58,5.966,3.43,510.478,865.614,13.368,85.1,176.733,7.614,0.0,0.133,2.089,0.0,5.708,20.759,36.818
534.787,70.834,0.687,36.846,581.574,814.331,14.773,96.231,184.431,13.726,0.077,0.014,2.94,0.0,56.123,24.595,45.839
365.615,314.213,22.246,23.306,1228.938,0.0,13.203,98.996,240.206,91.29,0.554,0.0,1.31,8.717,42.361,22.765,57.553
273.443,544.04,24.589,11.511,1004.895,142.87,13.876,115.867,255.826,111.108,0.272,0.0,0.472,11.735,38.648,23.624,74.135
445.168,82.101,0.0,1.987,951.784,756.471,14.36,91.283,205.829,0.0,0.116,0.0,1.192,0.0,61.442,22.369,42.618
450.152,140.892,0.0,0.0,633.797,567.678,14.288,128.667,233.02,2.486,0.1,0.0,0.422,0.0,0.0,24.139,37.731
183.239,203.833,1.029,125.098,771.383,1021.131,10.697,75.776,150.07,15.328,0.02,0.0,0.457,0.0,57.791,21.225,47.072
546.5,275.89,10.47,16.275,142.135,1342.497,11.638,172.177,326.919,20.55,1.08,1.027,51.856,279.101,8.102,20.034,75.37
312.534,217.715,11.058,1.92,725.417,656.888,11.816,86.373,153.211,34.118,0.03,0.0,2.43,0.0,19.926,22.334,40.111
476.098,104.175,0.0,7.301,950.159,816.132,12.997,100.819,247.698,0.0,0.426,0.342,19.254,69.377,44.727,22.98,44.876
403.273,137.062,3.989,4.444,694.103,940.356,9.346,99.008,201.231,23.006,0.069,0.4,17.846,106.431,27.986,19.86,35.715
462.334,183.807,16.869,10.587,745.536,508.065,12.639,115.662,225.861,85.828,0.445,0.0,12.527,83.404,16.493,22.042,37.298
208.972,114.233,1.62,184.33,539.268,1008.646,12.392,117.324,208.875,20.716,0.089,0.185,0.645,0.0,21.095,24.505,42.694
337.525,680.366,9.159,2.496,1229.382,0.0,12.998,173.493,354.354,22.239,1.703,0.0,2.737,0.0,32.073,23.228,111.466
807.284,254.319,105.764,0.0,243.238,313.584,9.861,265.786,340.914,60.587,0.0,0.683,0.862,0.0,10.452,24.186,25.506
159.605,968.621,51.982,36.754,898.499,28.192,12.91,162.968,312.404,129.43,0.312,0.0,0.0,0.0,32.675,22.38,123.609
385.122,106.876,2.224,12.675,1120.287,671.324,13.283,84.709,205.193,0.0,0.106,0.0,1.45,0.0,59.132,22.072,44.762
731.345,204.061,25.123,0.0,234.783,1029.975,8.85,221.388,392.963,15.196,1.07,0.896,34.806,147.356,22.032,16.583,33.51
530.221,144.166,11.124,25.331,934.214,302.849,14.83,84.324,172.772,112.777,0.0,0.055,1.07,0.0,66.725,22.005,42.835
448.249,413.639,39.406,0.0,1219.409,0.0,10.593,181.498,369.435,0.0,1.736,0.143,3.56,0.0,18.36,22.823,74.552
414.832,48.877,0.0,0.067,375.179,1370.58,14.865,93.743,149.711,12.262,0.268,0.016,1.548,0.0,37.865,23.885,45.38
283.105,157.088,0.0,0.0,781.196,1026.422,9.147,68.135,138.675,0.0,0.044,0.0,0.0,0.0,35.303,22.347,40.001
401.682,74.569,0.0,21.295,452.228,1382.99,13.219,77.192,145.461,4.615,0.054,0.0,2.07,0.0,39.478,22.44,37.572
328.941,164.102,8.979,29.451,736.542,485.302,12.715,116.784,239.952,6.149,0.196,0.089,3.883,14.288,8.926,22.198,36.019
494.133,71.653,0.0,0.0,1204.757,264.351,12.991,99.453,226.212,0.0,0.457,0.081,1.315,0.0,0.0,22.597,25.893
228.117,238.391,3.499,56.169,910.5,621.828,12.19,92.074,189.402,14.956,0.212,0.123,1.808,2.727,41.633,20.958,53.066
0.718,715.555,7.275,231.7,609.75,465.654,14.123,142.799,239.662,19.257,0.0,0.0,0.0,0.0,32.083,22.948,90.721
369.248,126.383,7.455,2.658,621.552,1118.682,11.646,73.285,155.189,11.111,0.165,0.0,0.756,0.0,26.177,22.424,38.627
464.812,85.112,0.0,28.952,489.93,1175.404,12.214,83.691,148.091,13.652,0.094,0.0,1.665,0.0,61.456,25.001,42.892
89.756,17.155,0.0,1386.809,164.641,206.741,12.993,352.928,554.36,52.541,0.0,0.424,0.743,0.0,25.527,22.835,44.673
142.973,971.428,30.671,38.013,811.59,0.0,15.621,148.457,311.406,45.727,0.364,0.0,0.0,16.676,83.504,22.807,138.726
338.082,159.258,0.0,21.302,681.084,923.29,13.13,89.343,181.489,7.753,0.0,0.0,0.448,0.0,40.061,23.853,47.134
430.759,975.622,106.445,26.177,725.038,0.0,13.911,188.149,333.281,169.229,0.687,0.0,0.0,2.099,35.188,24.503,131.196
415.838,130.871,12.074,41.732,610.492,854.081,13.792,92.1,184.786,27.178,0.043,0.0,2.283,0.0,49.844,22.404,42.324
539.585,151.04,0.0,0.0,1112.903,186.864,13.222,114.779,219.673,36.518,0.289,0.0,0.0,0.0,0.0,23.554,24.285
318.356,171.406,0.0,9.736,867.332,783.514,6.7,79.919,142.621,5.081,0.0,0.0,0.0,0.0,47.342,22.48,46.96
586.828,33.774,0.0,11.132,542.723,826.782,17.291,103.157,156.813,8.501,0.0,0.0,0.714,0.0,34.371,23.072,39.743
297.853,99.19,2.44,530.115,225.496,528.51,13.467,232.417,326.842,32.071,0.0,0.086,0.679,0.0,7.837,20.748,35.788
514.416,201.952,20.16,0.0,483.95,714.048,10.459,161.499,311.127,25.527,0.235,0.286,14.984,67.552,21.057,22.141,33.344
433.123,223.232,12.366,0.0,945.52,410.027,11.234,107.75,215.198,142.722,0.108,0.031,10.376,56.016,18.405,20.346,34.316
438.3,117.419,2.906,24.679,745.025,1108.081,11.465,81.106,190.582,0.0,0.085,0.037,1.792,0.0,40.268,23.257,40.669
438.5,91.212,0.0,0.0,737.501,924.332,12.73,92.155,192.369,0.0,0.011,0.0,1.476,0.0,0.0,20.33,28.665
184.296,111.312,6.211,296.86,565.105,781.259,13.569,118.709,218.649,24.405,0.013,0.08,1.696,0.0,12.497,22.997,40.779
136.656,887.784,44.317,44.243,755.236,259.706,15.632,148.205,292.59,78.822,0.249,0.0,0.0,5.463,89.144,20.504,125.235
409.342,104.19,5.17,34.312,713.46,1051.807,12.948,85.345,194.291,0.0,0.005,0.0,1.679,0.0,73.161,21.267,43.825
312.506,123.019,0.0,11.716,728.34,1015.316,9.303,68.185,145.853,11.116,0.007,0.009,0.0,0.0,43.155,21.902,39.586
474.847,197.864,13.492,12.725,1478.708,0.0,12.341,97.053,228.348,90.514,0.652,0.0,0.19,0.0,14.647,24.064,37.089
139.384,305.772,1.209,92.622,761.913,1065.219,9.88,96.006,159.86,12.567,0.0,0.0,0.0,0.0,50.26,20.359,51.343
1080.695,605.888,255.949,0.0,198.018,0.0,9.15,308.195,445.93,145.795,0.0,0.0,0.0,0.0,45.701,26.202,85.062
351.862,182.286,8.581,20.947,734.978,782.891,10.046,85.902,180.313,17.717,0.217,0.163,6.575,32.747,21.884,22.198,40.688
263.184,158.941,1.149,30.402,618.986,1016.475,9.328,79.091,147.947,8.367,0.016,0.05,0.835,0.0,9.407,21.435,36.584
400.797,305.191,25.801,19.897,825.574,302.718,14.19,101.042,181.881,109.356,0.015,0.044,0.549,0.0,46.409,22.147,60.257
727.326,568.9,90.778,0.0,396.153,689.144,11.84,227.758,383.265,89.405,0.636,0.592,27.294,163.204,32.188,20.146,88.394
100.957,203.528,3.352,359.952,603.901,560.251,12.895,138.804,237.329,18.467,0.0,0.03,0.793,0.0,19.034,23.533,45.009
516.856,129.802,0.0,5.444,1251.414,250.722,14.574,106.674,267.037,0.0,0.493,0.103,2.41,0.0,58.71,24.233,46.275
375.5,182.499,0.0,0.0,608.844,892.228,10.264,126.688,247.43,4.173,0.119,0.167,11.487,54.234,6.739,19.246,31.801
418.119,140.615,0.0,13.874,1135.071,535.57,9.403,99.162,203.458,0.0,0.316,0.0,3.524,5.419,27.333,21.487,42.465
425.1,127.648,0.0,0.0,859.197,821.776,11.88,96.367,196.225,2.522,0.289,0.0,3.433,0.0,0.0,23.079,29.779
299.589,149.038,0.0,3.085,638.222,986.275,10.493,76.111,150.957,1.381,0.0,0.0,0.642,0.0,55.624,22.264,46.207
498.935,68.107,0.0,46.227,1024.929,555.078,13.002,88.815,192.709,7.622,0.052,0.012,1.26,0.0,42.236,23.246,42.134
414.937,107.994,5.577,6.71,685.434,1027.221,13.889,91.314,181.501,8.134,0.05,0.0,2.287,0.0,50.744,22.581,44.625
499.942,65.1,0.022,36.482,556.069,1233.417,15.849,97.409,198.419,7.811,0.023,0.002,2.175,0.0,104.756,23.694,50.844
611.052,211.873,6.261,42.832,1058.143,209.637,14.59,69.646,155.479,196.308,0.0,0.0,0.0,0.0,30.529,22.837,33.797
261.468,676.697,27.185,38.18,581.828,229.444,12.344,170.984,308.172,28.011,1.063,0.192,18.914,137.385,15.452,19.551,115.305
496.794,552.647,38.391,31.316,1060.261,108.745,13.403,138.632,253.076,213.608,0.075,0.0,2.117,12.576,25.501,21.556,68.775
425.792,140.743,0.0,0.0,1152.143,309.54,11.277,103.198,235.332,0.0,0.674,0.0,14.466,64.784,17.709,20.547,40.705
346.903,108.052,1.365,42.06,597.143,946.469,13.012,98.516,176.751,6.573,0.09,0.0,0.735,0.0,0.0,21.859,33.423
426.176,196.963,14.032,72.988,507.938,477.511,12.242,169.256,283.929,8.18,0.128,0.0,2.337,0.0,6.028,21.336,31.74
511.18,97.897,4.272,25.498,737.252,570.324,12.326,86.952,127.435,71.82,0.0,0.017,0.0,0.0,6.328,24.446,24.041
245.803,242.372,0.0,3.444,681.266,864.842,6.605,76.237,134.384,10.54,0.0,0.102,2.109,0.0,35.085,21.511,43.925
197.847,262.436,0.71,41.73,671.917,879.379,13.929,89.455,165.254,6.078,0.0,0.0,1.846,0.0,69.503,21.451,60.164
336.186,121.32,0.0,0.0,626.49,1197.064,11.862,76.416,141.057,0.0,0.0,0.007,0.097,0.0,10.668,22.699,30.073
278.297,202.21,0.805,37.645,723.104,777.372,12.076,85.924,186.466,0.0,0.171,0.0,0.0,0.0,0.0,21.051,33.152
470.595,84.792,6.155,41.039,667.689,952.98,14.435,92.839,195.173,3.082,0.094,0.0,1.939,0.0,70.129,22.25,48.326
252.775,179.103,0.966,357.878,487.208,727.278,12.202,160.292,299.318,35.132,0.125,0.261,5.546,3.467,13.444,24.083,38.149
629.596,687.88,65.374,26.119,157.235,585.963,12.643,231.39,437.461,86.906,1.463,0.107,34.581,244.513,27.303,19.718,125.324
358.62,448.44,14.98,440.818,475.335,237.466,12.045,197.667,380.493,22.14,0.456,0.418,19.038,98.328,20.656,20.657,74.58
513.597,44.896,5.726,9.353,481.018,1103.288,15.376,86.876,185.07,17.19,0.0,0.0,1.165,0.0,76.203,22.688,47.058
313.624,309.694,0.0,0.0,1511.471,0.0,10.772,126.026,284.913,0.0,0.82,0.0,0.0,0.0,55.402,21.998,69.242
386.011,185.902,0.0,0.0,665.416,780.457,12.37,93.336,219.587,16.309,0.291,0.215,15.077,87.668,17.157,20.596,37.758
353.457,147.791,5.114,15.064,1011.946,843.026,13.703,91.584,199.604,0.0,0.215,0.064,1.806,0.0,68.284,21.754,49.819
649.163,120.307,6.572,3.668,1025.14,300.34,12.867,63.935,85.596,153.149,0.022,0.014,0.0,0.0,11.121,25.143,21.962
228.664,516.371,11.121,26.897,806.373,502.411,14.846,114.745,254.536,58.084,0.15,0.0,0.0,0.0,94.383,24.738,82.745
1039.726,826.195,174.024,0.0,111.703,254.999,10.903,303.126,515.725,231.259,1.425,0.254,34.55,206.552,48.803,17.809,122.326
360.485,111.23,0.568,13.32,519.773,1217.229,14.255,86.858,168.015,5.322,0.166,0.0,2.143,0.0,71.97,23.824,51.77
295.213,110.634,1.217,3.145,550.605,1225.947,12.91,68.779,144.999,1.627,0.0,0.034,1.514,0.0,7.882,23.314,32.05
235.427,214.462,0.0,0.0,682.143,991.211,2.869,57.685,104.013,0.0,0.0,0.053,0.0,0.0,31.141,20.647,37.395
552.567,91.586,0.088,55.709,542.893,900.529,13.792,89.548,152.771,32.66,0.108,0.045,1.667,0.0,34.721,25.099,37.519
489.557,66.389,0.0,62.838,593.931,1318.347,13.521,91.853,191.05,0.0,0.012,0.0,1.956,0.0,93.562,23.222,49.398
615.35,152.861,13.919,32.399,1012.082,33.294,13.734,83.504,128.79,150.28,0.0,0.0,0.0,0.0,52.512,23.415,34.994
401.569,112.483,0.0,11.425,627.922,1096.822,10.408,83.433,158.491,0.225,0.0,0.0,0.053,0.0,52.849,22.734,42.607
332.864,441.19,30.711,0.047,806.264,0.0,13.481,134.658,301.142,49.968,0.798,0.0,12.03,90.881,16.179,24.265,80.321
296.718,756.766,60.229,33.911,781.915,114.639,13.565,167.443,312.557,66.024,0.707,0.0,1.259,20.613,35.468,21.602,119.433
399.984,101.758,4.833,5.443,575.372,1178.568,9.358,85.128,177.76,0.0,0.153,0.165,13.982,75.272,42.644,20.713,43.292
389.909,135.846,0.0,0.0,704.758,883.223,12.121,82.271,182.975,2.629,0.063,0.082,1.533,0.0,0.0,23.025,27.809
183.128,298.699,5.879,66.064,762.218,823.707,12.735,81.676,181.653,9.752,0.0,0.04,1.694,0.0,41.538,22.904,49.608
416.487,82.55,0.0,1.833,547.643,1220.647,13.012,74.753,158.552,8.365,0.064,0.0,0.347,0.0,37.277,23.94,39.209
196.859,341.978,0.0,18.054,801.959,974.148,10.421,94.026,172.746,0.372,0.0,0.0,0.0,0.0,84.753,23.855,62.503
362.289,153.679,0.0,0.0,928.255,771.501,5.83,78.953,141.627,0.0,0.027,0.0,0.0,0.0,22.751,23.211,39.811
373.616,90.379,0.0,0.0,768.478,823.341,10.089,73.327,154.28,12.345,0.007,0.0,0.0,0.0,0.0,22.289,24.05
126.113,417.953,0.0,449.881,571.137,368.877,13.155,172.236,305.587,16.056,0.0,0.0,1.973,0.0,16.719,21.184,65.968
268.806,129.31,0.0,3.379,556.921,1296.216,10.846,70.884,134.438,13.252,0.0,0.0,0.911,0.0,40.616,20.85,39.415
264.95,141.323,0.0,0.0,589.277,1167.083,9.538,71.564,127.262,7.833,0.037,0.145,0.0,0.0,13.425,23.281,36.801
281.387,820.336,105.346,22.035,647.918,0.0,13.676,190.899,262.584,29.471,0.299,0.0,0.0,0.0,34.654,18.5,115.96
579.581,443.693,35.724,20.029,343.157,1337.786,11.508,184.191,344.595,15.639,0.951,0.522,37.684,206.924,16.824,20.554,87.118
284.516,808.583,54.588,63.15,969.49,0.0,14.319,192.012,391.909,35.695,1.593,0.0,0.933,10.699,57.584,24.467,142.19
724.3,195.697,42.8,0.0,127.136,1278.886,10.392,204.139,345.808,0.0,0.573,0.537,40.255,206.145,27.35,15.85,42.792
979.382,157.814,30.965,0.0,0.0,1786.746,8.075,265.197,445.755,74.694,0.667,1.256,65.434,329.071,28.707,14.416,31.212
280.15,141.804,0.0,0.0,679.849,937.999,8.994,70.416,141.979,3.751,0.033,0.0,0.0,0.0,43.782,22.48,41.263
477.173,56.404,1.65,42.766,569.061,1090.678,14.162,92.592,190.097,5.641,0.0,0.0,1.556,0.0,89.86,22.876,49.707
445.382,70.073,0.0,25.512,740.91,1298.846,13.569,82.735,170.998,8.647,0.0,0.146,1.182,0.0,74.972,22.794,40.69
441.257,74.836,4.221,10.938,809.816,877.485,14.764,85.571,193.938,0.0,0.021,0.0,1.067,0.0,57.722,22.012,43.214
54.383,624.899,0.0,175.017,665.586,490.761,13.049,121.415,237.138,12.218,0.003,0.0,0.0,0.0,9.804,22.478,79.521
931.102,444.285,80.892,0.0,0.0,1368.748,9.473,290.971,516.708,19.373,1.861,1.124,56.296,278.795,26.647,15.938,94.893
365.968,158.596,0.0,32.218,551.304,1190.931,14.24,91.718,181.928,14.33,0.0,0.0,1.575,0.0,97.803,23.792,51.891
328.099,101.9,0.0,226.413,350.681,996.562,12.819,153.148,250.993,10.239,0.036,0.326,2.34,0.0,0.0,19.957,30.656
576.203,66.182,0.0,28.904,636.248,742.509,15.544,99.145,178.861,66.131,0.092,0.0,0.791,0.0,65.261,24.091,41.159
148.368,823.224,35.895,47.838,748.313,204.344,13.361,144.568,265.402,51.941,0.401,0.0,0.0,16.521,30.617,19.422,115.49
335.903,513.028,27.705,15.454,659.466,235.389,14.513,160.825,351.285,55.11,1.327,0.156,21.179,139.988,41.247,22.117,102.981
209.954,289.643,0.0,0.0,647.331,919.578,12.356,87.797,158.404,7.677,0.0,0.0,0.105,0.0,79.478,21.699,60.179
206.89,506.601,0.595,31.985,892.554,295.311,14.319,123.282,260.046,4.788,0.465,0.07,1.407,0.0,62.194,23.052,81.845
591.751,146.98,21.11,26.243,949.872,263.257,16.433,79.739,181.794,104.438,0.0,0.0,0.564,0.0,99.997,24.288,46.051
463.834,54.883,0.0,0.074,299.84,1259.868,15.568,97.403,141.989,16.323,0.123,0.112,2.122,0.0,6.944,23.712,43.042
297.218,164.077,0.0,22.965,661.963,804.529,12.858,97.757,172.311,11.618,0.0,0.057,1.364,0.0,21.694,22.786,50.654
452.045,94.906,0.0,15.968,734.78,1007.999,16.034,83.868,193.932,21.584,0.0,0.0,1.511,0.0,101.825,23.323,48.557
247.939,249.515,0.0,0.0,725.31,1002.33,1.948,80.028,115.455,0.0,0.0,0.0,0.0,0.0,35.503,21.367,42.171
232.812,202.078,0.0,25.352,756.009,1080.803,8.543,68.062,126.374,9.865,0.0,0.0,0.0,0.0,68.355,23.072,49.109
335.698,122.455,0.0,15.474,682.34,1146.18,6.729,67.215,128.213,0.0,0.011,0.0,0.0,0.0,81.015,22.562,48.584
442.702,103.396,0.0,55.172,592.223,1113.055,13.025,83.353,165.674,23.453,0.117,0.0,2.517,0.0,90.294,26.599,49.846
328.994,287.389,9.753,21.114,667.43,933.85,13.661,95.034,175.775,37.168,0.0,0.288,1.371,0.0,35.441,21.129,47.648
313.765,125.569,1.112,0.027,801.641,883.99,11.834,77.637,156.557,0.0,0.138,0.0,0.654,0.0,5.637,22.884,35.001
129.74,349.816,0.0,49.319,690.992,1030.335,10.717,84.547,124.004,7.343,0.0,0.0,0.206,0.0,55.116,21.246,54.405
517.038,54.023,0.0,24.606,371.244,1469.766,15.451,94.266,178.439,0.0,0.0,0.0,1.979,0.0,104.876,22.432,50.978
286.728,316.65,3.829,647.674,491.173,272.804,12.268,205.026,419.136,44.26,0.152,0.0,10.178,56.472,24.245,19.125,55.705
487.372,394.543,0.0,0.0,2251.594,0.0,11.434,168.286,439.11,0.0,2.367,0.073,3.47,0.0,43.596,23.379,81.641
327.423,117.719,0.0,18.377,718.97,1050.906,11.536,77.952,168.99,7.298,0.0,0.0,0.381,0.0,87.95,22.759,47.989
255.53,216.401,0.0,2.675,690.793,1142.695,10.316,75.651,148.357,0.853,0.0,0.0,0.0,0.0,49.59,21.379,44.925
646.63,838.446,185.273,0.0,231.891,0.0,11.222,284.675,399.109,51.473,0.587,0.0,2.075,0.0,25.616,21.99,125.681
171.096,388.506,8.627,0.0,755.834,693.152,13.273,104.321,182.955,9.845,0.125,0.0,0.0,0.0,21.181,23.285,60.581
338.956,211.18,1.326,0.0,823.149,625.62,11.743,90.306,163.134,54.828,0.0,0.082,0.511,0.0,28.545,19.451,36.14
